id,region,time,soil,vs
17,NORTH CENTRAL,1609459200000,340.4518502170235,276.81306554844406
2,E OLYMPIC CASCADE FOOTHLS,1609459200000,2048.134063075756,268.28763411726453
20,NORTH CENTRAL,1609459200000,132.00682736519437,422.1652501045005
18,NORTHWEST,1609459200000,132.5,455.92861655085284
3,CASCADE MOUNTAINS WEST,1609459200000,1853.029890453834,247.12050078247262
12,NORTH CENTRAL,1609459200000,68.41044185783704,481.4547783177007
16,NORTHEASTERN,1609459200000,57.57666681774917,443.335901735938
1,PUGET SOUND LOWLANDS,1609459200000,1863.3269924565432,294.89668743850444
21,NORTHEAST,1609459200000,125.90424916058817,413.471112654857
5,EAST SLOPE CASCADES,1609459200000,1124.6642841433913,261.03144930723556
6,OKANOGAN BIG BEND,1609459200000,553.920101933743,249.2609803627642
7,NORTHEASTERN,1609459200000,1075.832387392827,255.15758966308417
11,WESTERN,1609459200000,682.3222609499013,316.5464242220636
23,NORTHWEST,1609459200000,201.43650599461708,391.44278606965173
10,PANHANDLE,1609459200000,1873.3439680957129,250.54336989032902
26,NORTHEAST,1609459200000,577.3487058340181,263.08956450287593
4,WEST OLYMPIC COASTAL,1609459200000,1793.850070721358,373.90583956354817
400,UNKNOWN1,1609459200000,882.5965909090909,600.7386363636364
9,NE OLYMPIC SAN JUAN,1609459200000,1946.5192307692307,383.125
8,PUGET SOUND LOWLANDS,1609459200000,2034.9671232876713,355.013698630137
30,WEST CENTRAL,1609459200000,109.20713634290925,461.4090287277702
15,CENTRAL MOUNTAINS,1609459200000,686.379385552589,242.1253713383221
24,CENTRAL,1609459200000,75.36645197954158,455.66726652775145
35,CENTRAL,1609459200000,120.07466357980032,430.6540298075532
37,EAST CENTRAL,1609459200000,136.14196931442999,450.1747912215964
19,PALOUSE BLUE MOUNTAINS,1609459200000,1100.7686059690216,260.710238005289
14,CENTRAL BASIN,1609459200000,410.6202395851958,249.10513141426785
38,WEST UPPER,1609459200000,1187.7492563622343,377.255701222871
13,NORTHERN,1609459200000,505.917538614848,298.83719481813654
39,SOUTHEASTERN,1609459200000,33.47526385224275,427.76330255057167
43,SOUTH CENTRAL,1609459200000,82.95758718190386,449.1180826713343
41,SOUTHWEST,1609459200000,65.19938445068915,471.50140505820957
