id,region,time,soil,vs
17,NORTH CENTRAL,1325376000000,403.68645626425365,362.41153534907676
2,E OLYMPIC CASCADE FOOTHLS,1325376000000,2048.0516961092444,318.11672266175356
20,NORTH CENTRAL,1325376000000,180.59258743207468,476.9768705587293
18,NORTHWEST,1325376000000,189.95757001473996,453.98252263634447
3,CASCADE MOUNTAINS WEST,1325376000000,1784.9564945226916,305.8181533646322
12,NORTH CENTRAL,1325376000000,111.90277620823446,563.3661430670132
16,NORTHEASTERN,1325376000000,105.87354394234691,461.50446448805695
1,PUGET SOUND LOWLANDS,1325376000000,1863.3269924565432,338.0813381436537
21,NORTHEAST,1325376000000,159.1200648373278,489.2532129211532
5,EAST SLOPE CASCADES,1325376000000,757.6640642181658,311.60402463162524
6,OKANOGAN BIG BEND,1325376000000,257.0776495278069,277.91650427222305
7,NORTHEASTERN,1325376000000,563.5732399468664,291.10059171597635
11,WESTERN,1325376000000,501.22588502078696,378.67500944862053
23,NORTHWEST,1325376000000,262.08319060435525,462.07258788027076
10,PANHANDLE,1325376000000,1156.0782652043868,307.3668993020937
26,NORTHEAST,1325376000000,287.6877567789647,335.56645439605586
4,WEST OLYMPIC COASTAL,1325376000000,1793.850070721358,427.96383107698523
400,UNKNOWN1,1325376000000,586.0340909090909,598.25
9,NE OLYMPIC SAN JUAN,1325376000000,1946.5192307692307,392.9230769230769
8,PUGET SOUND LOWLANDS,1325376000000,2034.9671232876713,381.1095890410959
30,WEST CENTRAL,1325376000000,185.52268581851345,478.1518467852257
15,CENTRAL MOUNTAINS,1325376000000,647.3537021020569,285.1107810326026
24,CENTRAL,1325376000000,125.90689524531162,549.3747868914567
35,CENTRAL,1325376000000,174.23672406308782,478.52061930256116
37,EAST CENTRAL,1325376000000,188.05049524179452,512.6710040784618
19,PALOUSE BLUE MOUNTAINS,1325376000000,674.4267094824329,319.7908953532301
14,CENTRAL BASIN,1325376000000,234.88056499195423,306.9733595565886
38,WEST UPPER,1325376000000,1150.9884323014212,464.9388564503691
13,NORTHERN,1325376000000,505.91778774289986,308.80019930244146
39,SOUTHEASTERN,1325376000000,102.25346306068602,485.0084652594547
43,SOUTH CENTRAL,1325376000000,129.09169247340785,482.36825097616804
41,SOUTHWEST,1325376000000,158.60818948213569,534.3579553057674
48,EAST CENTRAL,1325376000000,597.7456249294344,346.49136276391556
28,NORTH CENTRAL CANYONS,1325376000000,1431.010371650821,283.1866897147796
47,NORTHWEST,1325376000000,729.8056891863627,349.8612215017779
53,CENTRAL,1325376000000,305.0681793269758,415.71434835032335
46,EAST UPPER,1325376000000,1126.3786505538772,490.29086941926823
57,WEST CENTRAL,1325376000000,276.27512757932107,471.7381850454848
55,NORTH CENTRAL,1325376000000,986.8932559667178,354.9497481935625
59,SOUTHEAST,1325376000000,203.1818181818182,502.34957227780194
42,SOUTHWESTERN,1325376000000,139.50657647500938,389.87666290868094
34,NORTH CENTRAL PRAIRIES,1325376000000,1361.7711764705882,274.35470588235296
50,SOUTH CENTRAL,1325376000000,135.825081645983,470.2180274330503
22,COASTAL AREA,1325376000000,2521.834516353514,431.61851078636045
25,WILLAMETTE VALLEY,1325376000000,2296.7314675610037,372.8821556609229
64,NORTHEAST,1325376000000,1184.5346246143297,370.14724031539254
371,EAST UPPER,1325376000000,1264.093220338983,398.08474576271186
32,NORTH CENTRAL,1325376000000,592.1126596980256,352.63728222996514
36,NORTHEAST,1325376000000,345.25004314063847,330.75349439171697
68,NORTHWEST,1325376000000,105.80752345700267,530.4567444262718
70,NORTH CENTRAL,1325376000000,123.15314082386753,505.71356233748463
71,NORTHEAST,1325376000000,225.99844391002972,496.9244589050785
65,NORTHWEST LOWER,1325376000000,1177.0037220843672,406.71980976013236
66,NORTHEAST LOWER,1325376000000,1268.9231129132877,367.9929819089208
27,SOUTHERN INTERIOR,1325376000000,657.3409194876486,313.5450594693504
33,NORTHERN CASCADES,1325376000000,2284.0028178936245,405.0634026065516
56,NORTHEASTERN VALLEYS,1325376000000,82.97555865921788,325.28514897579146
40,NORTHERN,1325376000000,451.19673295454544,358.32421875
373,EAST CENTRAL,1325376000000,1177.9245283018868,452.37106918238993
81,WEST CENTRAL,1325376000000,400.97451888809695,367.46329294369207
31,COASTAL,1325376000000,761.7344,454.9222857142857
44,SOUTH CENTRAL,1325376000000,241.26711267339456,345.53225989341195
75,BIG HORN,1325376000000,83.50455062571103,405.7681076981418
77,POWDR,1325376000000,117.77081132981277,487.6689390302448
73,YELLOWSTONE DRAINAGE,1325376000000,245.67368421052632,448.2691322901849
54,ST. LAWRENCE VALLEY,1325376000000,769.7490799598528,371.32285045165605
51,CHAMPLAIN VALLEY,1325376000000,684.0908765652952,326.4962432915921
45,NORTHEASTERN,1325376000000,483.77734183423246,328.0019617459539
49,WESTERN,1325376000000,642.8021466905188,314.613595706619
82,BELLE FOURCHE DRAINAGE,1325376000000,117.96431424766978,516.844207723036
87,CENTRAL,1325376000000,107.82767883792657,505.75445229330415
90,EAST CENTRAL,1325376000000,184.39741149600306,482.8628346656516
91,SOUTHEAST,1325376000000,279.23177925784967,400.3697431018078
84,EAST CENTRAL,1325376000000,952.5232612781955,429.40225563909775
63,SOUTHWESTERN VALLEYS,1325376000000,380.808652831516,273.695919803025
74,EASTERN HIGHLANDS,1325376000000,229.06127495878366,390.8024363436527
99,SOUTHWEST,1325376000000,195.76260853500833,499.61961943469424
92,CENTRAL,1325376000000,815.1714995857498,365.69490472245235
93,BLACK HILLS,1325376000000,137.8296812749004,533.9422310756972
62,NORTHERN PLATEAU,1325376000000,738.6190720766992,408.02790618044855
80,SNAKE DRAINAGE,1325376000000,326.7052558462607,420.2079184996527
105,SOUTH CENTRAL,1325376000000,176.0751476113795,459.4544641259617
100,SOUTHWEST,1325376000000,72.46644555002764,495.4503040353787
67,SOUTHEAST,1325376000000,102.18354500276091,304.742904472667
79,UPPER SNAKE RIVER PLAINS,1325376000000,129.25069814673776,364.6180502665651
58,SOUTHERN,1325376000000,841.6871489924017,318.85431119920713
72,GREAT LAKES,1325376000000,1081.1737505838394,491.79713529503346
106,CHEYENNE & NIOBRARA DRNG.,1325376000000,70.30278047203362,525.0103459424507
104,WEST CENTRAL LOWER,1325376000000,1372.3257080610022,430.8010167029775
101,CENTRAL LOWER,1325376000000,1225.9555449330785,360.0858030592734
98,EAST CENTRAL LOWER,1325376000000,1050.461052631579,382.3013157894737
115,SOUTHEAST,1325376000000,181.707393343757,457.3792718338173
61,HIGH PLATEAU,1325376000000,522.0791516758189,360.34198068547624
69,SOUTHEASTERN,1325376000000,801.3996294008647,321.92958616429894
102,WIND RIVER,1325376000000,68.85142045454545,413.15298295454545
52,SOUTHWESTERN VALLEYS,1325376000000,2884.4583757637474,350.069882892057
118,SOUTH CENTRAL,1325376000000,112.91042969538027,504.50554771030863
120,SOUTHWEST,1325376000000,638.6438079870916,384.7236789027834
119,SOUTH CENTRAL,1325376000000,682.5433052434457,412.05360486891385
78,HUDSON VALLEY,1325376000000,951.7774914089347,331.5462199312715
121,SOUTHEAST,1325376000000,833.1493617021276,444.2982978723404
97,CENTRAL PLAINS,1325376000000,144.13335033146353,339.66012238653747
130,NORTH CENTRAL,1325376000000,187.71397655545536,459.3078449053201
131,NORTHWEST,1325376000000,219.4562389593705,471.96788180504257
129,NORTHEAST,1325376000000,414.00830162573504,412.26496022137667
86,SOUTHWESTERN HIGHLANDS,1325376000000,121.54636452106215,329.94411233143336
88,MOHAWK VALLEY,1325376000000,765.749162479062,416.43718592964825
112,GREEN AND BEAR DRAINAGE,1325376000000,91.78641392025813,361.69647384189904
116,SOUTHEAST LOWER,1325376000000,854.1028571428571,428.6212987012987
122,SOUTHWEST LOWER,1325376000000,1078.3574297188754,449.0649657453343
96,CENTRAL LAKES,1325376000000,981.7970505617977,464.3197565543071
126,LOWER PLATTE,1325376000000,50.39254243576663,557.4622947778499
95,EASTERN PLATEAU,1325376000000,833.2845360824742,422.82023195876286
124,SOUTH CENTRAL LOWER,1325376000000,890.4332592719194,407.04170227311573
138,NORTH CENTRAL,1325376000000,98.27942846894243,503.7099300532074
136,PANHANDLE,1325376000000,41.759629215278885,514.74668371424
143,NORTHEAST,1325376000000,190.9718056388722,458.65731853629273
83,COASTAL,1325376000000,1044.5338260375213,483.3172256964184
133,UPPER PLATTE,1325376000000,78.74720530414001,519.5396654074474
85,CENTRAL,1325376000000,959.6356694845923,320.5407690209981
