id,region,time,soil,vs
17,NORTH CENTRAL,1483228800000,1120.9404840726845,296.0014713455455
2,E OLYMPIC CASCADE FOOTHLS,1483228800000,2048.134063075756,260.8371084859651
20,NORTH CENTRAL,1483228800000,118.58659607078167,513.3605963494497
18,NORTHWEST,1483228800000,90.80616971994104,543.4024005053695
3,CASCADE MOUNTAINS WEST,1483228800000,1854.3987480438184,249.08169014084507
12,NORTH CENTRAL,1483228800000,62.69906204090858,448.5675217538705
16,NORTHEASTERN,1483228800000,21.34587318134433,440.8925350133708
1,PUGET SOUND LOWLANDS,1483228800000,1863.3269924565432,281.04329288291245
21,NORTHEAST,1483228800000,171.95716105129097,485.8611786499942
5,EAST SLOPE CASCADES,1483228800000,1261.600615790631,254.17308115240817
6,OKANOGAN BIG BEND,1483228800000,274.40398740818466,228.26442812172087
7,NORTHEASTERN,1483228800000,857.8466368796039,233.35406351889867
11,WESTERN,1483228800000,738.9009364632764,281.6060975097636
23,NORTHWEST,1483228800000,487.2989968191828,398.65312780360495
10,PANHANDLE,1483228800000,1634.2410269192424,227.03888334995014
26,NORTHEAST,1483228800000,882.1773829087921,286.00318405916187
4,WEST OLYMPIC COASTAL,1483228800000,1793.850070721358,370.6181046676096
400,UNKNOWN1,1483228800000,882.5965909090909,539.9602272727273
9,NE OLYMPIC SAN JUAN,1483228800000,1946.5192307692307,332.1394230769231
8,PUGET SOUND LOWLANDS,1483228800000,2034.9671232876713,320.5753424657534
30,WEST CENTRAL,1483228800000,61.36228910168719,530.5833333333334
15,CENTRAL MOUNTAINS,1483228800000,850.2236302786448,228.07005602978228
24,CENTRAL,1483228800000,81.61332638757341,413.4939382458799
35,CENTRAL,1483228800000,99.11459991318188,547.2267399797424
37,EAST CENTRAL,1483228800000,131.0110701107011,503.34569819382403
19,PALOUSE BLUE MOUNTAINS,1483228800000,601.8443520967132,241.19512655836797
14,CENTRAL BASIN,1483228800000,107.74083676023601,221.91373145002683
38,WEST UPPER,1483228800000,1232.9803899966948,388.7461716426132
13,NORTHERN,1483228800000,505.917538614848,315.4986920777279
39,SOUTHEASTERN,1483228800000,20.40297933157432,410.4651495162709
43,SOUTH CENTRAL,1483228800000,53.50074054126834,529.4524033930254
41,SOUTHWEST,1483228800000,43.91087916499398,524.3591596413756
48,EAST CENTRAL,1483228800000,1338.6383651349215,258.7400925821384
28,NORTH CENTRAL CANYONS,1483228800000,1526.7199654278306,208.6067415730337
47,NORTHWEST,1483228800000,1351.6305166283205,268.69953984522067
53,CENTRAL,1483228800000,853.473199605393,311.34243121780116
46,EAST UPPER,1483228800000,1127.2703927492448,395.9269889224572
57,WEST CENTRAL,1483228800000,363.8013090747726,406.03339250055467
55,NORTH CENTRAL,1483228800000,1113.7361506459383,273.6613750821108
59,SOUTHEAST,1483228800000,108.53501522401044,515.3543569667971
42,SOUTHWESTERN,1483228800000,205.45035700864338,309.8749342352499
34,NORTH CENTRAL PRAIRIES,1483228800000,1174.7823529411764,206.67529411764707
50,SOUTH CENTRAL,1483228800000,112.78367080339648,372.5171129980405
22,COASTAL AREA,1483228800000,2521.834516353514,390.33152400835075
25,WILLAMETTE VALLEY,1483228800000,2296.7314675610037,310.8875910720481
64,NORTHEAST,1483228800000,1186.8080219403496,283.9652039766884
371,EAST UPPER,1483228800000,1256.2966101694915,328.14406779661016
32,NORTH CENTRAL,1483228800000,434.8,263.32775842044134
36,NORTHEAST,1483228800000,433.7787748058671,276.50776531492664
68,NORTHWEST,1483228800000,40.5046914005337,500.097443401911
70,NORTH CENTRAL,1483228800000,69.45394826878336,521.5494731079787
71,NORTHEAST,1483228800000,123.27061819210638,512.4533880322535
65,NORTHWEST LOWER,1483228800000,1173.930934656741,327.4493382961125
66,NORTHEAST LOWER,1483228800000,1027.0389893948845,304.0804741110418
27,SOUTHERN INTERIOR,1483228800000,657.3409194876486,327.04791857273557
33,NORTHERN CASCADES,1483228800000,2290.4836209933073,336.36526946107784
56,NORTHEASTERN VALLEYS,1483228800000,61.92085661080075,267.05633147113593
40,NORTHERN,1483228800000,451.19673295454544,363.18607954545456
373,EAST CENTRAL,1483228800000,1198.7735849056603,345.33962264150944
81,WEST CENTRAL,1483228800000,1177.3006058446188,281.6589451176051
31,COASTAL,1483228800000,761.7344,477.3328
44,SOUTH CENTRAL,1483228800000,206.79105718713384,308.1457081301735
75,BIG HORN,1483228800000,49.33712552142586,336.66458096321577
77,POWDR,1483228800000,36.86711473835814,418.79913586173785
73,YELLOWSTONE DRAINAGE,1483228800000,380.25775248933144,364.9866287339972
54,ST. LAWRENCE VALLEY,1483228800000,769.4506523921044,361.23787219805956
51,CHAMPLAIN VALLEY,1483228800000,681.6973166368515,324.63220035778176
45,NORTHEASTERN,1483228800000,483.77734183423246,329.81657675331047
49,WESTERN,1483228800000,641.5867620751342,313.14597495527727
82,BELLE FOURCHE DRAINAGE,1483228800000,41.71025299600532,449.1022636484687
87,CENTRAL,1483228800000,68.5808377275893,505.36294896030245
90,EAST CENTRAL,1483228800000,133.17117117117118,508.5518335236645
91,SOUTHEAST,1483228800000,1147.3200761179828,325.83767840152234
84,EAST CENTRAL,1483228800000,1007.9962406015038,345.3310620300752
63,SOUTHWESTERN VALLEYS,1483228800000,170.76996130847695,249.1062258177981
74,EASTERN HIGHLANDS,1483228800000,268.2253159919399,328.94248030774867
99,SOUTHWEST,1483228800000,291.7193792721227,424.33345649362644
92,CENTRAL,1483228800000,943.0793289146644,286.8680613090307
93,BLACK HILLS,1483228800000,64.4601593625498,469.75564409030545
62,NORTHERN PLATEAU,1483228800000,738.6190720766992,400.50967300119845
