id,region,time,soil,vs
17,NORTH CENTRAL,1577836800000,1187.3147208121827,288.385933936585
2,E OLYMPIC CASCADE FOOTHLS,1577836800000,2048.134063075756,334.05548932480764
20,NORTH CENTRAL,1577836800000,876.5973247875157,451.01156472063536
18,NORTHWEST,1577836800000,754.2073068014319,421.3781848810276
3,CASCADE MOUNTAINS WEST,1577836800000,1853.245696400626,277.14241001564943
12,NORTH CENTRAL,1577836800000,80.53056842581083,451.38019361886467
16,NORTHEASTERN,1577836800000,203.9514571907719,386.1179350043059
1,PUGET SOUND LOWLANDS,1577836800000,1863.3269924565432,397.5828140373893
21,NORTHEAST,1577836800000,967.7922889892324,476.7430820886882
5,EAST SLOPE CASCADES,1577836800000,1086.466461403123,293.29557950296896
6,OKANOGAN BIG BEND,1577836800000,475.8485984110328,295.56438315095187
7,NORTHEASTERN,1577836800000,1047.7275691341626,280.56394155295254
11,WESTERN,1577836800000,494.0434636543065,347.4925460882711
23,NORTHWEST,1577836800000,1093.5785824973493,401.47704102438627
10,PANHANDLE,1577836800000,1786.4980059820539,287.9885343968096
26,NORTHEAST,1577836800000,882.1773829087921,282.0480690221857
4,WEST OLYMPIC COASTAL,1577836800000,1793.850070721358,478.37947060012124
400,UNKNOWN1,1577836800000,882.5965909090909,684.9431818181819
9,NE OLYMPIC SAN JUAN,1577836800000,1946.5192307692307,453.8942307692308
8,PUGET SOUND LOWLANDS,1577836800000,2034.9671232876713,423.1232876712329
30,WEST CENTRAL,1577836800000,604.4978340173278,425.8732330141359
15,CENTRAL MOUNTAINS,1577836800000,682.0868273605836,270.71221750084607
24,CENTRAL,1577836800000,100.67550672475848,456.08543284713016
35,CENTRAL,1577836800000,902.1497612501809,582.7825206193025
37,EAST CENTRAL,1577836800000,882.3812390755487,525.7370363177316
19,PALOUSE BLUE MOUNTAINS,1577836800000,973.1630147336607,366.84737438609744
14,CENTRAL BASIN,1577836800000,292.6121938136957,339.327731092437
38,WEST UPPER,1577836800000,1141.3714883772172,418.9346700451691
13,NORTHERN,1577836800000,505.917538614848,286.28799202790236
39,SOUTHEASTERN,1577836800000,79.01269788918206,394.8103562005277
43,SOUTH CENTRAL,1577836800000,585.4265517705669,470.9196176114178
41,SOUTHWEST,1577836800000,228.90967482938578,448.83714706275924
48,EAST CENTRAL,1577836800000,1341.502653268601,275.08863046178163
28,NORTH CENTRAL CANYONS,1577836800000,1852.671996542783,275.3370786516854
47,NORTHWEST,1577836800000,1351.6305166283205,293.64254340096215
53,CENTRAL,1577836800000,1173.9119807081004,365.430231283569
46,EAST UPPER,1577836800000,1128.0040281973816,462.89694528365226
57,WEST CENTRAL,1577836800000,1026.2291990237409,488.320390503661
55,NORTH CENTRAL,1577836800000,1113.7361506459383,299.0934968250493
59,SOUTHEAST,1577836800000,620.375380600261,565.9808612440191
42,SOUTHWESTERN,1577836800000,108.48838782412626,358.62457722660656
34,NORTH CENTRAL PRAIRIES,1577836800000,1480.244705882353,260.48823529411766
50,SOUTH CENTRAL,1577836800000,96.30352710646636,408.02416721097325
22,COASTAL AREA,1577836800000,2521.834516353514,488.61934585942936
25,WILLAMETTE VALLEY,1577836800000,2296.7314675610037,398.98230600208166
64,NORTHEAST,1577836800000,1187.6460404525196,312.51971203291055
371,EAST UPPER,1577836800000,1264.093220338983,436.4406779661017
32,NORTH CENTRAL,1577836800000,462.77979094076653,383.8408826945412
36,NORTHEAST,1577836800000,451.64029335634166,329.60655737704917
68,NORTHWEST,1577836800000,160.37341826633383,432.6573125591805
70,NORTH CENTRAL,1577836800000,555.3570548788832,543.9345832763104
71,NORTHEAST,1577836800000,897.6114018956005,592.4529636440798
