id,region,time,soil,vs
17,NORTH CENTRAL,1356998400000,419.2245273302435,335.9539468844258
2,E OLYMPIC CASCADE FOOTHLS,1356998400000,2048.1370976482062,238.85499078790505
20,NORTH CENTRAL,1356998400000,97.72021736101435,526.9395290511355
18,NORTHWEST,1356998400000,82.51105495893873,514.8640766477154
3,CASCADE MOUNTAINS WEST,1356998400000,1854.164945226917,246.10281690140846
12,NORTH CENTRAL,1356998400000,117.60323200361623,500.621313142728
16,NORTHEASTERN,1356998400000,80.55808366949191,429.56660472283914
1,PUGET SOUND LOWLANDS,1356998400000,1863.3269924565432,260.540505083634
21,NORTHEAST,1356998400000,127.60009262475397,528.4933425958087
5,EAST SLOPE CASCADES,1356998400000,1211.3382449967012,260.3578183417638
6,OKANOGAN BIG BEND,1356998400000,476.76345375505923,213.29680707540098
7,NORTHEASTERN,1356998400000,1085.00048303345,219.66767298635432
11,WESTERN,1356998400000,822.7645403771049,316.4673917608029
23,NORTHWEST,1356998400000,196.58755403311312,446.0269146072914
10,PANHANDLE,1356998400000,1992.6889332003989,236.95438683948154
26,NORTHEAST,1356998400000,496.2162078882498,314.64163927691044
4,WEST OLYMPIC COASTAL,1356998400000,1793.850070721358,294.4471610426349
400,UNKNOWN1,1356998400000,882.5965909090909,601.0340909090909
9,NE OLYMPIC SAN JUAN,1356998400000,1946.5192307692307,288.7355769230769
8,PUGET SOUND LOWLANDS,1356998400000,2034.9671232876713,281.65479452054797
30,WEST CENTRAL,1356998400000,95.57284541723666,522.2885316917465
15,CENTRAL MOUNTAINS,1356998400000,875.1766254277442,230.821607189862
24,CENTRAL,1356998400000,114.5264254593673,477.9846561848835
35,CENTRAL,1356998400000,83.69049341629287,555.8189842280423
37,EAST CENTRAL,1356998400000,94.51310934161974,523.6416779957274
19,PALOUSE BLUE MOUNTAINS,1356998400000,995.9761994710993,239.26426142803174
14,CENTRAL BASIN,1356998400000,379.29778294296443,228.37761487573752
38,WEST UPPER,1356998400000,1229.270243472513,471.2897433072601
13,NORTHERN,1356998400000,505.91778774289986,367.52790234180367
39,SOUTHEASTERN,1356998400000,78.85152814423923,435.8806618293755
43,SOUTH CENTRAL,1356998400000,75.1105426147839,526.3258381580719
41,SOUTHWEST,1356998400000,98.77104241937643,511.5320487086846
48,EAST CENTRAL,1356998400000,374.9351925031049,323.3224568138196
28,NORTH CENTRAL CANYONS,1356998400000,1930.3746758859118,218.93474503025064
47,NORTHWEST,1356998400000,608.0985149550303,338.21292616607406
53,CENTRAL,1356998400000,210.20837443823305,408.87767181848074
46,EAST UPPER,1356998400000,1117.5699899295066,488.85028533064786
57,WEST CENTRAL,1356998400000,165.97903261593078,465.2006878189483
55,NORTH CENTRAL,1356998400000,909.8853733304138,351.0764177797241
59,SOUTHEAST,1356998400000,99.81658692185007,497.37741046831957
42,SOUTHWESTERN,1356998400000,169.328297632469,341.2606538895152
34,NORTH CENTRAL PRAIRIES,1356998400000,1584.09,212.39705882352942
50,SOUTH CENTRAL,1356998400000,97.43866753755715,418.5481384715872
22,COASTAL AREA,1356998400000,2521.834516353514,315.37174669450246
25,WILLAMETTE VALLEY,1356998400000,2296.7314675610037,271.600555105817
64,NORTHEAST,1356998400000,1076.4480630785054,375.35995886184435
371,EAST UPPER,1356998400000,1162.084745762712,391.85593220338984
32,NORTH CENTRAL,1356998400000,642.4166085946574,273.3562137049942
36,NORTHEAST,1356998400000,578.609318377912,277.7270060396894
68,NORTHWEST,1356998400000,55.53559438753551,498.70379616079884
70,NORTH CENTRAL,1356998400000,75.73326946763378,498.9122758998221
71,NORTHEAST,1356998400000,122.15560899702928,486.2353939736879
65,NORTHWEST LOWER,1356998400000,1159.3633167907362,434.3232009925558
66,NORTHEAST LOWER,1356998400000,874.2950717404866,381.01356830941984
27,SOUTHERN INTERIOR,1356998400000,657.3409194876486,366.9456770356816
33,NORTHERN CASCADES,1356998400000,2290.4836209933073,312.0940471997182
56,NORTHEASTERN VALLEYS,1356998400000,111.07914338919926,271.74906890130353
40,NORTHERN,1356998400000,451.19673295454544,393.29758522727275
373,EAST CENTRAL,1356998400000,1058.5974842767296,478.062893081761
81,WEST CENTRAL,1356998400000,315.7872416250891,364.63595866001424
31,COASTAL,1356998400000,761.7344,506.89097142857145
44,SOUTH CENTRAL,1356998400000,378.70862153683333,269.8378500963828
75,BIG HORN,1356998400000,60.389457717102765,357.7314182783466
77,POWDR,1356998400000,46.19942390782525,437.9603456553048
73,YELLOWSTONE DRAINAGE,1356998400000,230.16415362731152,396.29018492176385
54,ST. LAWRENCE VALLEY,1356998400000,769.7490799598528,351.56339913014386
51,CHAMPLAIN VALLEY,1356998400000,684.0908765652952,324.15706618962435
45,NORTHEASTERN,1356998400000,483.77734183423246,350.598087297695
49,WESTERN,1356998400000,642.7749552772808,320.6901610017889
82,BELLE FOURCHE DRAINAGE,1356998400000,43.304127829560585,475.8873501997337
87,CENTRAL,1356998400000,54.640234802507216,465.52641528206146
90,EAST CENTRAL,1356998400000,112.2210379393478,475.52366450958
91,SOUTHEAST,1356998400000,192.62283539486202,410.4530922930542
84,EAST CENTRAL,1356998400000,837.545817669173,451.9612312030075
63,SOUTHWESTERN VALLEYS,1356998400000,355.8248329229687,233.04361589869856
74,EASTERN HIGHLANDS,1356998400000,228.65323319289246,312.78311045979115
99,SOUTHWEST,1356998400000,148.11934232403473,511.25549602808053
92,CENTRAL,1356998400000,677.7437862468931,371.352734051367
93,BLACK HILLS,1356998400000,54.79980079681275,494.5866533864542
62,NORTHERN PLATEAU,1356998400000,738.6190720766992,388.16572504708097
80,SNAKE DRAINAGE,1356998400000,278.3709191942579,339.7390599675851
105,SOUTH CENTRAL,1356998400000,129.39112542494186,480.317230273752
100,SOUTHWEST,1356998400000,34.01127694859038,445.24787175234934
67,SOUTHEAST,1356998400000,154.96565433462175,247.58509110988405
79,UPPER SNAKE RIVER PLAINS,1356998400000,92.80972328002031,289.86214775323685
58,SOUTHERN,1356998400000,841.6871489924017,344.3564585398084
72,GREAT LAKES,1356998400000,1081.1737505838394,471.68566090611864
106,CHEYENNE & NIOBRARA DRNG.,1356998400000,26.412221144519883,455.37778855480116
104,WEST CENTRAL LOWER,1356998400000,1372.2806826434278,467.5511982570806
101,CENTRAL LOWER,1356998400000,1036.6278680688335,388.7626673040153
98,EAST CENTRAL LOWER,1356998400000,836.8365789473684,409.9115789473684
115,SOUTHEAST,1356998400000,97.87100737100737,439.26513290149654
61,HIGH PLATEAU,1356998400000,912.7930316227987,289.85192198447265
69,SOUTHEASTERN,1356998400000,801.3996294008647,330.80852378011116
102,WIND RIVER,1356998400000,47.06036931818182,332.0856534090909
52,SOUTHWESTERN VALLEYS,1356998400000,3167.3780549898165,269.5246945010183
118,SOUTH CENTRAL,1356998400000,54.17450070607222,450.70042364333267
120,SOUTHWEST,1356998400000,427.9830576845502,395.10750302541345
119,SOUTH CENTRAL,1356998400000,602.8473782771536,429.6001872659176
78,HUDSON VALLEY,1356998400000,951.7774914089347,318.49329896907216
121,SOUTHEAST,1356998400000,719.4246808510638,471.2046808510638
97,CENTRAL PLAINS,1356998400000,107.26491585925548,296.84115247322796
130,NORTH CENTRAL,1356998400000,124.2663660955816,490.668169522092
131,NORTHWEST,1356998400000,132.41753653444675,488.0414324714951
129,NORTHEAST,1356998400000,246.33189207886545,430.7103078519543
86,SOUTHWESTERN HIGHLANDS,1356998400000,121.80286389545391,296.56318643125263
88,MOHAWK VALLEY,1356998400000,765.749162479062,392.963567839196
112,GREEN AND BEAR DRAINAGE,1356998400000,76.22361143120534,278.61223784282095
116,SOUTHEAST LOWER,1356998400000,655.5174025974026,447.81333333333333
122,SOUTHWEST LOWER,1356998400000,1077.8440822111977,475.19111741081974
96,CENTRAL LAKES,1356998400000,981.7970505617977,435.5217696629214
126,LOWER PLATTE,1356998400000,26.930062146368613,442.14757443650865
95,EASTERN PLATEAU,1356998400000,833.2845360824742,397.3134020618557
124,SOUTH CENTRAL LOWER,1356998400000,804.839685523842,428.52350025636645
138,NORTH CENTRAL,1356998400000,47.08895797214085,455.91761822203625
136,PANHANDLE,1356998400000,28.463480901390444,446.81668531245003
143,NORTHEAST,1356998400000,105.46010797840432,428.51454709058186
83,COASTAL,1356998400000,1044.5338260375213,486.39738487777146
133,UPPER PLATTE,1356998400000,34.36026520700023,397.5600955978722
85,CENTRAL,1356998400000,959.6356694845923,327.71993455140444
94,WESTERN,1356998400000,898.4744079449962,334.4323911382735
149,CENTRAL,1356998400000,158.22024645141164,467.1598814537514
117,WESTERN PLATEAU,1356998400000,890.3487311092101,445.04448246364416
150,WEST CENTRAL,1356998400000,130.39733840304183,435.9089036755387
148,NORTHWEST,1356998400000,601.9067046173308,461.401486401012
146,NORTHEAST,1356998400000,663.6813111378068,462.991076025399
151,EAST CENTRAL,1356998400000,375.37516817220836,459.8904478185662
134,NORTHWEST PLATEAU,1356998400000,937.1866014951121,448.33021851638875
377,COASTAL,1356998400000,1001.829268292683,590.7560975609756
114,NORTHWEST,1356998400000,923.6971649484536,322.17783505154637
110,CENTRAL,1356998400000,1039.7179487179487,357.17357001972385
108,ALL,1356998400000,1032.4339853300733,433.13814180929097
128,UPPER SUSQUEHANNA,1356998400000,915.9458791208791,387.29752747252746
89,NORTH COAST DRNG.,1356998400000,2828.3095619352625,248.9002058789889
135,WESTERN,1356998400000,72.9905785211454,262.1045890012174
140,NORTH CENTRAL,1356998400000,202.6893523600439,220.50311013538237
142,NORTHERN MOUNTAINS,1356998400000,204.12962571368155,290.81803764009305
107,SACRAMENTO DRNG.,1356998400000,2078.126048206524,233.75923080300302
113,NORTHWESTERN,1356998400000,200.91433112377408,232.5094003178664
127,POCONO MOUNTAINS,1356998400000,904.5107788595271,354.23678720445065
125,NORTHEASTERN,1356998400000,94.82168769200601,309.6038303157069
109,NORTHEAST INTER. BASINS,1356998400000,467.93941336752687,264.90286904952717
144,NORTHEAST,1356998400000,1172.7695274831244,476.96560591449696
376,ALL,1356998400000,1100.5855263157894,515.9934210526316
160,NORTHWEST,1356998400000,828.6790736145575,454.52633030052385
159,NORTH CENTRAL,1356998400000,748.9921402660218,473.1674727932285
164,CENTRAL,1356998400000,66.34257084703303,457.06638484421484
166,EAST CENTRAL,1356998400000,138.1196099972535,409.665064542708
158,NORTHEAST,1356998400000,651.8354388297872,455.6123670212766
153,NORTHWEST,1356998400000,686.0651537335285,450.8523670082967
154,NORTH CENTRAL,1356998400000,787.5600417681866,531.0831883049077
145,CENTRAL MOUNTAINS,1356998400000,986.9591127739177,398.31133083912346
141,MIDDLE SUSQUEHANNA,1356998400000,909.466975070676,345.6247751220766
168,SOUTHEAST,1356998400000,511.3375899698166,467.5973995820757
171,SOUTH CENTRAL,1356998400000,252.78446215139442,442.3336653386454
173,SOUTHWEST,1356998400000,159.4403846153846,388.15865384615387
123,COASTAL,1356998400000,1091.38018018018,434.8828828828829
172,SOUTHWEST,1356998400000,47.98980733374767,453.37799875699193
139,NORTHERN,1356998400000,926.2139805825243,309.6547572815534
170,EAST,1356998400000,898.4786729857819,462.552235730476
178,CENTRAL,1356998400000,883.8945171694176,476.77992790741797
157,SOUTHWEST PLATEAU,1356998400000,850.6859344894027,404.00302780071564
132,COASTAL,1356998400000,978.4160346695558,455.86132177681475
181,WEST,1356998400000,811.3278582234709,461.0520855846121
161,NORTHEAST HILLS,1356998400000,1010.1791519434629,407.9872791519435
147,EAST CENTRAL MOUNTAINS,1356998400000,791.7814313346229,339.82914248871697
163,CENTRAL HILLS,1356998400000,818.7923046721634,469.93992932862193
375,COASTAL,1356998400000,1105.485294117647,502.86764705882354
174,PLATTE DRAINAGE BASIN,1356998400000,45.24051845590307,397.6764158918005
167,CO DRAINAGE BASIN,1356998400000,93.88956941351151,257.1213499133878
184,KS DRAINAGE BASIN,1356998400000,36.84440227703985,438.4891840607211
176,WEST CENTRAL,1356998400000,791.7903879559931,471.5868558193399
202,SOUTHEAST,1356998400000,189.89987256508283,403.39850719097035
162,SOUTH CENTRAL MOUNTAINS,1356998400000,1075.316188592153,399.4071876030333
177,CENTRAL,1356998400000,821.6655364495035,440.76120125938485
205,SOUTH CENTRAL,1356998400000,97.56336438046853,446.5436071126164
155,SOUTHEASTERN PIEDMONT,1356998400000,757.6686060606061,327.3510303030303
186,CENTRAL,1356998400000,926.1643698821649,465.97823047733175
180,UINTA BASIN,1356998400000,29.009122952519178,156.6321791416131
169,NORTHWESTERN,1356998400000,1117.9781461944235,317.189148455162
209,NORTHEAST PRAIRIE,1356998400000,648.2789907399541,439.99023022682866
211,NORTHWEST PRAIRIE,1356998400000,344.82919570835617,416.59863732477095
152,SOUTHERN,1356998400000,966.474071801166,363.1819576557226
188,EAST CENTRAL,1356998400000,836.7537710736468,477.4791481810115
195,WEST CENTRAL,1356998400000,1108.395245992261,449.3988391376451
156,COASTAL,1356998400000,1216.3616161616162,449.12323232323234
165,LOWER SUSQUEHANNA,1356998400000,951.2664872139973,338.85195154777927
187,SOUTHEAST,1356998400000,1191.1482439129497,354.211161387632
216,WEST SOUTHWEST,1356998400000,897.0159381410762,439.8546630897901
223,NORTH CENTRAL,1356998400000,135.2593012990289,427.79909194097615
220,NORTHWEST,1356998400000,79.37114636336426,460.42741694103563
225,NORTHEAST,1356998400000,228.66415717958134,398.84649283878076
214,SOUTHWEST,1356998400000,1005.9899421674629,418.319587628866
219,EAST SOUTHEAST,1356998400000,1232.8662762323083,434.30242394664066
175,NORTHERN,1356998400000,803.8442211055276,356.59547738693465
201,SOUTH CENTRAL,1356998400000,97.98510684221887,290.1805165839269
213,SOUTHEAST,1356998400000,60.47831339162448,170.2271053842614
374,APPALACHIAN MOUNTAIN,1356998400000,1111.68,335.44615384615383
