id,region,time,soil,vs
17,NORTH CENTRAL,1546300800000,1159.5898624291915,271.2719782240859
2,E OLYMPIC CASCADE FOOTHLS,1546300800000,2048.134063075756,256.0648097973339
20,NORTH CENTRAL,1546300800000,103.19381357113,346.0777483628257
18,NORTHWEST,1546300800000,91.68214360918088,344.3409138766056
3,CASCADE MOUNTAINS WEST,1546300800000,1835.0258215962442,261.55712050078245
12,NORTH CENTRAL,1546300800000,77.7927449429314,437.915772026971
16,NORTHEASTERN,1546300800000,32.8880025381861,349.46154194805786
1,PUGET SOUND LOWLANDS,1546300800000,1863.3269924565432,242.88291243030503
21,NORTHEAST,1546300800000,181.51267801319904,395.2367720273243
5,EAST SLOPE CASCADES,1546300800000,1081.4364416098526,229.90433252694083
6,OKANOGAN BIG BEND,1546300800000,598.9364413131465,217.35122170589116
7,NORTHEASTERN,1546300800000,1047.69097935032,221.80533751962324
11,WESTERN,1546300800000,412.13962961407634,295.8283290639567
23,NORTHWEST,1546300800000,633.8859799363837,368.8801892178452
10,PANHANDLE,1546300800000,1665.8998005982053,225.5608175473579
26,NORTHEAST,1546300800000,882.1773829087921,269.50082169268694
4,WEST OLYMPIC COASTAL,1546300800000,1793.850070721358,351.594261466963
400,UNKNOWN1,1546300800000,882.5965909090909,663.0681818181819
9,NE OLYMPIC SAN JUAN,1546300800000,1946.5192307692307,332.0673076923077
8,PUGET SOUND LOWLANDS,1546300800000,2034.9671232876713,298.63013698630135
30,WEST CENTRAL,1546300800000,82.51493388052896,352.0953032375741
15,CENTRAL MOUNTAINS,1546300800000,617.0364005565374,235.94592561952393
24,CENTRAL,1546300800000,94.63023299867399,450.4806781587422
35,CENTRAL,1546300800000,93.84430617855593,395.71841991028793
37,EAST CENTRAL,1546300800000,197.2917071275976,421.5206836278889
19,PALOUSE BLUE MOUNTAINS,1546300800000,1113.0049112202494,243.31696259916887
14,CENTRAL BASIN,1546300800000,408.4852494189165,221.88449848024317
38,WEST UPPER,1546300800000,1234.617935441225,422.4336234438691
13,NORTHERN,1546300800000,505.917538614848,279.4407075236672
39,SOUTHEASTERN,1546300800000,47.89984608619173,411.92282321899734
43,SOUTH CENTRAL,1546300800000,81.65652349535479,383.1237377137471
41,SOUTHWEST,1546300800000,65.53178107854944,405.1505419510237
48,EAST CENTRAL,1546300800000,1341.502653268601,254.7668510782432
28,NORTH CENTRAL CANYONS,1546300800000,1727.2675021607606,233.49178910976664
47,NORTHWEST,1546300800000,1351.6305166283205,274.7552813218992
53,CENTRAL,1546300800000,1126.9909021155322,324.48098213307026
46,EAST UPPER,1546300800000,1128.0040281973816,443.2997650218194
57,WEST CENTRAL,1546300800000,600.3744175726647,395.0721100510317
55,NORTH CENTRAL,1546300800000,1113.7361506459383,275.7313334793081
59,SOUTHEAST,1546300800000,143.09308394954328,419.23299985500944
