id,region,time,pdsi
17,NORTH CENTRAL,1546668000000,1.400747883188183
2,E OLYMPIC CASCADE FOOTHLS,1546668000000,-2.244621419766084
20,NORTH CENTRAL,1546668000000,-0.7669092033772045
18,NORTHWEST,1546668000000,0.44885241730175196
3,CASCADE MOUNTAINS WEST,1546668000000,-2.1262251028199435
12,NORTH CENTRAL,1546668000000,1.0565584772325436
16,NORTHEASTERN,1546668000000,2.081064273850883
1,PUGET SOUND LOWLANDS,1546668000000,-2.172586639344446
21,NORTHEAST,1546668000000,-0.9708189550886227
5,EAST SLOPE CASCADES,1546668000000,-2.0654706491661865
6,OKANOGAN BIG BEND,1546668000000,-0.4353786396623608
7,NORTHEASTERN,1546668000000,-0.6011993139631617
11,WESTERN,1546668000000,-1.0505818242658393
23,NORTHWEST,1546668000000,0.541288230778853
10,PANHANDLE,1546668000000,-1.9877226641454266
26,NORTHEAST,1546668000000,2.994699108912464
4,WEST OLYMPIC COASTAL,1546668000000,-1.6691712624685453
400,UNKNOWN1,1546668000000,4.941578428885516
9,NE OLYMPIC SAN JUAN,1546668000000,0.7879682530693355
8,PUGET SOUND LOWLANDS,1546668000000,-0.7871874996504841
30,WEST CENTRAL,1546668000000,0.6999994295480845
15,CENTRAL MOUNTAINS,1546668000000,-1.853786208475271
24,CENTRAL,1546668000000,2.0075482267764904
35,CENTRAL,1546668000000,0.32146433147939624
37,EAST CENTRAL,1546668000000,1.3345063761523703
19,PALOUSE BLUE MOUNTAINS,1546668000000,-1.204713826336904
14,CENTRAL BASIN,1546668000000,-1.6804453483497135
38,WEST UPPER,1546668000000,4.757207129677756
13,NORTHERN,1546668000000,0.16222628360713198
39,SOUTHEASTERN,1546668000000,2.915879142605998
43,SOUTH CENTRAL,1546668000000,1.0434098556721112
41,SOUTHWEST,1546668000000,0.9312872999187852
48,EAST CENTRAL,1546668000000,3.5476163889529504
28,NORTH CENTRAL CANYONS,1546668000000,-0.030096515037282525
47,NORTHWEST,1546668000000,3.4255539282813734
53,CENTRAL,1546668000000,2.5484297926304906
46,EAST UPPER,1546668000000,4.375645955671778
57,WEST CENTRAL,1546668000000,1.842052549194607
55,NORTH CENTRAL,1546668000000,3.204829501899591
59,SOUTHEAST,1546668000000,1.6238337903169704
42,SOUTHWESTERN,1546668000000,-0.33333295759737125
34,NORTH CENTRAL PRAIRIES,1546668000000,0.09484117596994575
50,SOUTH CENTRAL,1546668000000,2.960689093383147
22,COASTAL AREA,1546668000000,-3.559705930420746
25,WILLAMETTE VALLEY,1546668000000,-3.9153475223338106
64,NORTHEAST,1546668000000,3.3860997948898466
371,EAST UPPER,1546668000000,2.7848672580226683
32,NORTH CENTRAL,1546668000000,-2.8574488967357103
36,NORTHEAST,1546668000000,-2.1983482880624714
68,NORTHWEST,1546668000000,1.4247994313883374
70,NORTH CENTRAL,1546668000000,1.3046113311561929
71,NORTHEAST,1546668000000,1.5086836874158809
65,NORTHWEST LOWER,1546668000000,2.939983089519655
66,NORTHEAST LOWER,1546668000000,3.4634027703094805
27,SOUTHERN INTERIOR,1546668000000,1.093950099852756
33,NORTHERN CASCADES,1546668000000,-3.7351045101562605
56,NORTHEASTERN VALLEYS,1546668000000,-2.0080144309810484
40,NORTHERN,1546668000000,1.1125722293107776
373,EAST CENTRAL,1546668000000,3.2260167747423583
81,WEST CENTRAL,1546668000000,3.5974076411862304
31,COASTAL,1546668000000,1.7445981884194535
44,SOUTH CENTRAL,1546668000000,-2.9466027903375522
75,BIG HORN,1546668000000,0.7133987487271176
77,POWDR,1546668000000,2.0889219072903584
73,YELLOWSTONE DRAINAGE,1546668000000,0.33702560283805366
54,ST. LAWRENCE VALLEY,1546668000000,-1.0892651348533882
51,CHAMPLAIN VALLEY,1546668000000,0.6923721412212149
45,NORTHEASTERN,1546668000000,0.0460622032632473
49,WESTERN,1546668000000,0.9635152059452265
82,BELLE FOURCHE DRAINAGE,1546668000000,3.318496670090803
87,CENTRAL,1546668000000,0.7718270150280221
90,EAST CENTRAL,1546668000000,1.6461701134456663
91,SOUTHEAST,1546668000000,4.100002222483853
84,EAST CENTRAL,1546668000000,4.509903580710887
63,SOUTHWESTERN VALLEYS,1546668000000,-2.302539570314941
74,EASTERN HIGHLANDS,1546668000000,-2.06399401321797
99,SOUTHWEST,1546668000000,5.467727383719237
92,CENTRAL,1546668000000,5.307615991777492
93,BLACK HILLS,1546668000000,2.0541146492391564
62,NORTHERN PLATEAU,1546668000000,0.7181604177065644
80,SNAKE DRAINAGE,1546668000000,-1.497075324611717
105,SOUTH CENTRAL,1546668000000,4.58878452028352
100,SOUTHWEST,1546668000000,1.8083709214972403
67,SOUTHEAST,1546668000000,-2.3701949196435153
79,UPPER SNAKE RIVER PLAINS,1546668000000,-1.3886481330497447
58,SOUTHERN,1546668000000,3.003111685073385
72,GREAT LAKES,1546668000000,2.6362674759508202
106,CHEYENNE & NIOBRARA DRNG.,1546668000000,3.859548444305798
104,WEST CENTRAL LOWER,1546668000000,2.9281659909422375
101,CENTRAL LOWER,1546668000000,3.9189057524670377
