id,region,time,pdsi
17,NORTH CENTRAL,1451973600000,-0.7743051157184535
2,E OLYMPIC CASCADE FOOTHLS,1451973600000,-0.8425705412317994
20,NORTH CENTRAL,1451973600000,-0.9065906037478482
18,NORTHWEST,1451973600000,-0.8351825286381535
3,CASCADE MOUNTAINS WEST,1451973600000,-1.197974759756746
12,NORTH CENTRAL,1451973600000,0.22654297640134774
16,NORTHEASTERN,1451973600000,0.08427647571543707
1,PUGET SOUND LOWLANDS,1451973600000,0.29356455695072625
21,NORTHEAST,1451973600000,-0.15174943672271182
5,EAST SLOPE CASCADES,1451973600000,0.5720865198486843
6,OKANOGAN BIG BEND,1451973600000,0.28520272704513366
7,NORTHEASTERN,1451973600000,-1.7353232565569041
11,WESTERN,1451973600000,-2.383590965379981
23,NORTHWEST,1451973600000,-1.1914586887427752
10,PANHANDLE,1451973600000,-2.5295226819424506
26,NORTHEAST,1451973600000,-0.4237403015558148
4,WEST OLYMPIC COASTAL,1451973600000,-2.246330608776081
400,UNKNOWN1,1451973600000,1.5617549048773214
9,NE OLYMPIC SAN JUAN,1451973600000,2.60251587071116
8,PUGET SOUND LOWLANDS,1451973600000,0.9523777179689943
30,WEST CENTRAL,1451973600000,-1.1442457058346716
15,CENTRAL MOUNTAINS,1451973600000,-1.4483021217517522
24,CENTRAL,1451973600000,0.1085972720402375
35,CENTRAL,1451973600000,-1.6580246451569955
37,EAST CENTRAL,1451973600000,-1.4034450049538314
19,PALOUSE BLUE MOUNTAINS,1451973600000,-2.3337196177243436
14,CENTRAL BASIN,1451973600000,-0.6752209602812684
38,WEST UPPER,1451973600000,1.0401273202286576
13,NORTHERN,1451973600000,0.04486022550653118
39,SOUTHEASTERN,1451973600000,-0.7209411644487155
43,SOUTH CENTRAL,1451973600000,-0.9076302679490765
41,SOUTHWEST,1451973600000,-0.9975094778816848
48,EAST CENTRAL,1451973600000,0.7027477320521783
28,NORTH CENTRAL CANYONS,1451973600000,-2.491548543007633
47,NORTHWEST,1451973600000,2.70293440413715
53,CENTRAL,1451973600000,0.018149000361477114
46,EAST UPPER,1451973600000,1.442881050885716
57,WEST CENTRAL,1451973600000,-1.21383625355208
55,NORTH CENTRAL,1451973600000,1.9792990122628324
59,SOUTHEAST,1451973600000,-1.6159692616614463
42,SOUTHWESTERN,1451973600000,0.40109019196639756
34,NORTH CENTRAL PRAIRIES,1451973600000,-2.0343529391347195
50,SOUTH CENTRAL,1451973600000,-0.24094132346997552
22,COASTAL AREA,1451973600000,-2.9135198604714443
25,WILLAMETTE VALLEY,1451973600000,-1.8216290815697938
64,NORTHEAST,1451973600000,1.9793606120054301
371,EAST UPPER,1451973600000,2.667359884861296
32,NORTH CENTRAL,1451973600000,-2.4405609758496514
36,NORTHEAST,1451973600000,-1.2884558511720872
68,NORTHWEST,1451973600000,0.5483657568930194
70,NORTH CENTRAL,1451973600000,-0.5484063225450311
71,NORTHEAST,1451973600000,-1.1213660577258797
65,NORTHWEST LOWER,1451973600000,1.7618920012581105
66,NORTHEAST LOWER,1451973600000,1.2735648673549151
27,SOUTHERN INTERIOR,1451973600000,0.7082926735099327
33,NORTHERN CASCADES,1451973600000,-2.645797815949365
56,NORTHEASTERN VALLEYS,1451973600000,0.12746547181342804
40,NORTHERN,1451973600000,-0.766091808632355
373,EAST CENTRAL,1451973600000,1.9338364781073805
81,WEST CENTRAL,1451973600000,1.671270490541477
31,COASTAL,1451973600000,0.16705812400964065
44,SOUTH CENTRAL,1451973600000,0.5320989400888043
75,BIG HORN,1451973600000,-0.5161646760639564
77,POWDR,1451973600000,0.09132229156340885
73,YELLOWSTONE DRAINAGE,1451973600000,-1.1833826454290073
54,ST. LAWRENCE VALLEY,1451973600000,-1.4393405338466099
51,CHAMPLAIN VALLEY,1451973600000,-1.210528806571985
45,NORTHEASTERN,1451973600000,-0.8761631512084331
49,WESTERN,1451973600000,-1.3454144303086584
82,BELLE FOURCHE DRAINAGE,1451973600000,0.8900896574075003
87,CENTRAL,1451973600000,1.292313700591118
90,EAST CENTRAL,1451973600000,0.3236611258246905
91,SOUTHEAST,1451973600000,0.4889143679927842
84,EAST CENTRAL,1451973600000,1.6292604967169253
63,SOUTHWESTERN VALLEYS,1451973600000,0.9117979830943235
74,EASTERN HIGHLANDS,1451973600000,0.5431197719549132
