id,region,time,pdsi
17,NORTH CENTRAL,1641362400000,-0.7577396635869693
2,E OLYMPIC CASCADE FOOTHLS,1641362400000,0.6040262184214885
20,NORTH CENTRAL,1641362400000,-0.4474012140089121
18,NORTHWEST,1641362400000,-2.617359604854547
3,CASCADE MOUNTAINS WEST,1641362400000,0.1277871748991173
12,NORTH CENTRAL,1641362400000,-2.1680750269113127
16,NORTHEASTERN,1641362400000,-2.564011565941421
1,PUGET SOUND LOWLANDS,1641362400000,2.401988630537467
21,NORTHEAST,1641362400000,-0.6794975513880872
5,EAST SLOPE CASCADES,1641362400000,-0.6740056893961097
6,OKANOGAN BIG BEND,1641362400000,-2.210226782957892
7,NORTHEASTERN,1641362400000,-2.0404228130567943
11,WESTERN,1641362400000,-1.2286978395759705
23,NORTHWEST,1641362400000,-1.305490171544247
10,PANHANDLE,1641362400000,-1.4115694588494088
26,NORTHEAST,1641362400000,-2.1446900116450447
4,WEST OLYMPIC COASTAL,1641362400000,0.6864582914335208
400,UNKNOWN1,1641362400000,-1.995568619405522
9,NE OLYMPIC SAN JUAN,1641362400000,2.478071426966834
8,PUGET SOUND LOWLANDS,1641362400000,1.4150724643706412
30,WEST CENTRAL,1641362400000,-2.3018289248067343
15,CENTRAL MOUNTAINS,1641362400000,-1.6632192051029158
24,CENTRAL,1641362400000,-2.8223684251265158
35,CENTRAL,1641362400000,0.47083080178294245
37,EAST CENTRAL,1641362400000,0.510731534719961
19,PALOUSE BLUE MOUNTAINS,1641362400000,-2.5862980098050183
14,CENTRAL BASIN,1641362400000,-3.2561307298175497
38,WEST UPPER,1641362400000,-0.9996893102583512
13,NORTHERN,1641362400000,-2.7975647853864647
39,SOUTHEASTERN,1641362400000,-2.2149816768113397
43,SOUTH CENTRAL,1641362400000,-0.21783739556606707
41,SOUTHWEST,1641362400000,-1.450030333076173
48,EAST CENTRAL,1641362400000,-1.4070379351776097
28,NORTH CENTRAL CANYONS,1641362400000,-2.7452917051174497
47,NORTHWEST,1641362400000,-1.3105605638535796
53,CENTRAL,1641362400000,-0.4275534358831783
46,EAST UPPER,1641362400000,-1.1438801407213819e-06
57,WEST CENTRAL,1641362400000,1.1567957251860388
55,NORTH CENTRAL,1641362400000,0.28741329009323363
59,SOUTHEAST,1641362400000,1.704161956015461
42,SOUTHWESTERN,1641362400000,-2.4264613555380534
34,NORTH CENTRAL PRAIRIES,1641362400000,-2.3829117658208396
50,SOUTH CENTRAL,1641362400000,-2.105117351533032
22,COASTAL AREA,1641362400000,-0.8756959346680968
25,WILLAMETTE VALLEY,1641362400000,-1.6800487638772084
64,NORTHEAST,1641362400000,-0.4381471559301132
371,EAST UPPER,1641362400000,1.2513126831139083
32,NORTH CENTRAL,1641362400000,-2.830386179070624
36,NORTHEAST,1641362400000,-2.378272934933829
68,NORTHWEST,1641362400000,-1.275823934367357
70,NORTH CENTRAL,1641362400000,-1.0437537066039935
71,NORTHEAST,1641362400000,2.6335924466675857
65,NORTHWEST LOWER,1641362400000,2.0726235108541804
66,NORTHEAST LOWER,1641362400000,0.43374726269846814
27,SOUTHERN INTERIOR,1641362400000,0.4091837510041822
33,NORTHERN CASCADES,1641362400000,-2.0872367004896395
56,NORTHEASTERN VALLEYS,1641362400000,-0.96338415426427
40,NORTHERN,1641362400000,-2.9706136566384873
373,EAST CENTRAL,1641362400000,1.1756184479725436
81,WEST CENTRAL,1641362400000,-0.7011294239618298
31,COASTAL,1641362400000,1.7583179971396456
44,SOUTH CENTRAL,1641362400000,-2.4763756907166488
75,BIG HORN,1641362400000,-1.8536997525588397
77,POWDR,1641362400000,-2.472509521413532
73,YELLOWSTONE DRAINAGE,1641362400000,-2.2310924593171997
54,ST. LAWRENCE VALLEY,1641362400000,-3.7313144285042754
51,CHAMPLAIN VALLEY,1641362400000,-0.2935255712208537
45,NORTHEASTERN,1641362400000,-3.516691598356396
49,WESTERN,1641362400000,-1.2830876585293824
82,BELLE FOURCHE DRAINAGE,1641362400000,-2.9923071470860636
87,CENTRAL,1641362400000,-0.8148539102423253
90,EAST CENTRAL,1641362400000,0.2010332881063141
91,SOUTHEAST,1641362400000,-2.131860767193422
84,EAST CENTRAL,1641362400000,1.723995139203857
63,SOUTHWESTERN VALLEYS,1641362400000,-0.26690379765336997
74,EASTERN HIGHLANDS,1641362400000,-0.5495278435816284
99,SOUTHWEST,1641362400000,-0.16682277310206506
92,CENTRAL,1641362400000,0.7363760009514992
93,BLACK HILLS,1641362400000,-1.658843513460576
62,NORTHERN PLATEAU,1641362400000,0.6994256117734966
80,SNAKE DRAINAGE,1641362400000,-2.074232846798508
105,SOUTH CENTRAL,1641362400000,-1.2942541893629382
100,SOUTHWEST,1641362400000,-1.031889994275144
67,SOUTHEAST,1641362400000,-0.3596053744435033
79,UPPER SNAKE RIVER PLAINS,1641362400000,-0.7677140975041332
58,SOUTHERN,1641362400000,1.588883473281478
72,GREAT LAKES,1641362400000,1.6999890047598127
106,CHEYENNE & NIOBRARA DRNG.,1641362400000,-0.4714745663698919
104,WEST CENTRAL LOWER,1641362400000,-1.4481715265807245
101,CENTRAL LOWER,1641362400000,0.17556883359875192
98,EAST CENTRAL LOWER,1641362400000,-0.795471555644936
115,SOUTHEAST,1641362400000,-1.729851461890659
61,HIGH PLATEAU,1641362400000,-3.5115281226079227
69,SOUTHEASTERN,1641362400000,1.3893885127057233
102,WIND RIVER,1641362400000,-0.696217090597819
52,SOUTHWESTERN VALLEYS,1641362400000,-2.233815341912215
118,SOUTH CENTRAL,1641362400000,-0.701541590340454
120,SOUTHWEST,1641362400000,-2.2795871997535624
119,SOUTH CENTRAL,1641362400000,-3.5218636908483565
78,HUDSON VALLEY,1641362400000,2.630294573235543
121,SOUTHEAST,1641362400000,-3.3214111330790455
97,CENTRAL PLAINS,1641362400000,-1.5662230148306109
130,NORTH CENTRAL,1641362400000,-2.0711472797830934
131,NORTHWEST,1641362400000,-1.741909426187261
129,NORTHEAST,1641362400000,-1.3207713593803472
86,SOUTHWESTERN HIGHLANDS,1641362400000,-1.5081868926540085
88,MOHAWK VALLEY,1641362400000,2.5574469583942063
112,GREEN AND BEAR DRAINAGE,1641362400000,-0.48423455830270223
116,SOUTHEAST LOWER,1641362400000,3.0913456554709744
122,SOUTHWEST LOWER,1641362400000,-0.4860456095230887
96,CENTRAL LAKES,1641362400000,3.1707677933481637
126,LOWER PLATTE,1641362400000,-1.2073114731385937
95,EASTERN PLATEAU,1641362400000,3.042729597602718
124,SOUTH CENTRAL LOWER,1641362400000,2.409676979991868
138,NORTH CENTRAL,1641362400000,-1.9021680504328615
136,PANHANDLE,1641362400000,-2.0584117781866182
143,NORTHEAST,1641362400000,-1.7647715447897192
