id,region,time,pdsi
17,NORTH CENTRAL,1325743200000,-3.6234989609546915
2,E OLYMPIC CASCADE FOOTHLS,1325743200000,-0.15150906093728803
20,NORTH CENTRAL,1325743200000,1.8154295817676218
18,NORTHWEST,1325743200000,3.549015829347406
3,CASCADE MOUNTAINS WEST,1325743200000,0.08180208648025475
12,NORTH CENTRAL,1325743200000,1.1538796767459427
16,NORTHEASTERN,1325743200000,4.4597126751661635
1,PUGET SOUND LOWLANDS,1325743200000,0.09907783976844312
21,NORTHEAST,1325743200000,-1.263050049558436
5,EAST SLOPE CASCADES,1325743200000,-0.1505498902803325
6,OKANOGAN BIG BEND,1325743200000,-2.1497291114308426
7,NORTHEASTERN,1325743200000,-1.3680683180551672
11,WESTERN,1325743200000,0.4993728909872096
23,NORTHWEST,1325743200000,-3.003246881880606
10,PANHANDLE,1325743200000,-1.1352907935037946
26,NORTHEAST,1325743200000,-5.195229833497651
4,WEST OLYMPIC COASTAL,1325743200000,0.7272322100083317
400,UNKNOWN1,1325743200000,-3.6141862761740593
9,NE OLYMPIC SAN JUAN,1325743200000,0.21006349646855915
8,PUGET SOUND LOWLANDS,1325743200000,0.40322010979845957
30,WEST CENTRAL,1325743200000,3.5133044572904093
15,CENTRAL MOUNTAINS,1325743200000,-0.7733929976177487
24,CENTRAL,1325743200000,1.2247223271863956
35,CENTRAL,1325743200000,1.5257266175009228
37,EAST CENTRAL,1325743200000,-2.050692047396856
19,PALOUSE BLUE MOUNTAINS,1325743200000,-1.6893722425685123
14,CENTRAL BASIN,1325743200000,-2.3853257042674714
38,WEST UPPER,1325743200000,-4.480516147912212
13,NORTHERN,1325743200000,3.333643298965367
39,SOUTHEASTERN,1325743200000,3.3836097390456734
43,SOUTH CENTRAL,1325743200000,1.59736995556898
41,SOUTHWEST,1325743200000,2.1155426192865345
48,EAST CENTRAL,1325743200000,-3.2278235689423025
28,NORTH CENTRAL CANYONS,1325743200000,-0.4831943238667609
47,NORTHWEST,1325743200000,-2.8685664361029155
53,CENTRAL,1325743200000,-2.1663840480104963
46,EAST UPPER,1325743200000,-1.3050160203813237
57,WEST CENTRAL,1325743200000,-2.6469702681683724
55,NORTH CENTRAL,1325743200000,-2.494104053246013
59,SOUTHEAST,1325743200000,-2.049585808084538
42,SOUTHWESTERN,1325743200000,-0.7521292747946492
34,NORTH CENTRAL PRAIRIES,1325743200000,-0.9943960768159698
50,SOUTH CENTRAL,1325743200000,1.5592540817338087
22,COASTAL AREA,1325743200000,0.34722810668280213
25,WILLAMETTE VALLEY,1325743200000,-0.18846112369150034
64,NORTHEAST,1325743200000,-2.829389100645636
371,EAST UPPER,1325743200000,0.8428023604972832
32,NORTH CENTRAL,1325743200000,-1.8453765009693943
36,NORTHEAST,1325743200000,-0.6919709509487704
68,NORTHWEST,1325743200000,-0.366657771896363
70,NORTH CENTRAL,1325743200000,-1.4995725541908558
71,NORTHEAST,1325743200000,-2.8380989712032934
65,NORTHWEST LOWER,1325743200000,-1.1885939560578078
66,NORTHEAST LOWER,1325743200000,0.2138012071493628
27,SOUTHERN INTERIOR,1325743200000,1.8044477525654892
33,NORTHERN CASCADES,1325743200000,-1.199731711470342
56,NORTHEASTERN VALLEYS,1325743200000,-0.7780943502703668
40,NORTHERN,1325743200000,2.7377065416592696
373,EAST CENTRAL,1325743200000,-2.2642767301895335
81,WEST CENTRAL,1325743200000,-2.8540015439698716
31,COASTAL,1325743200000,1.3602691503633297
44,SOUTH CENTRAL,1325743200000,-1.363152032049307
75,BIG HORN,1325743200000,1.6649232070105822
77,POWDR,1325743200000,1.2624224669641757
73,YELLOWSTONE DRAINAGE,1325743200000,1.156046466268122
54,ST. LAWRENCE VALLEY,1325743200000,3.4548323233130813
