id,region,time,pdsi
17,NORTH CENTRAL,1294207200000,1.4888113109983112
2,E OLYMPIC CASCADE FOOTHLS,1294207200000,1.1978621487504213
20,NORTH CENTRAL,1294207200000,4.327365816919753
18,NORTHWEST,1294207200000,3.9240264538225746
3,CASCADE MOUNTAINS WEST,1294207200000,0.7168260608043135
12,NORTH CENTRAL,1294207200000,1.279148401670654
16,NORTHEASTERN,1294207200000,3.123162731369127
1,PUGET SOUND LOWLANDS,1294207200000,2.0029151629420543
21,NORTHEAST,1294207200000,3.535731328588048
5,EAST SLOPE CASCADES,1294207200000,0.5932420839477565
6,OKANOGAN BIG BEND,1294207200000,0.1566704250067911
7,NORTHEASTERN,1294207200000,0.8486682792262508
11,WESTERN,1294207200000,-0.5638308204695048
23,NORTHWEST,1294207200000,3.627215836311936
10,PANHANDLE,1294207200000,1.4571871892728614
26,NORTHEAST,1294207200000,-1.0310037771032063
4,WEST OLYMPIC COASTAL,1294207200000,1.1185992501145892
400,UNKNOWN1,1294207200000,-2.6371176530333127
9,NE OLYMPIC SAN JUAN,1294207200000,-0.3027301602937754
8,PUGET SOUND LOWLANDS,1294207200000,1.373215573885397
30,WEST CENTRAL,1294207200000,4.187122855499117
15,CENTRAL MOUNTAINS,1294207200000,0.34035805140210496
24,CENTRAL,1294207200000,1.1190666630574666
35,CENTRAL,1294207200000,3.332738630601905
37,EAST CENTRAL,1294207200000,3.1770538005765885
19,PALOUSE BLUE MOUNTAINS,1294207200000,-1.0140429396204464
14,CENTRAL BASIN,1294207200000,1.5594931155832783
38,WEST UPPER,1294207200000,-2.197432071969477
13,NORTHERN,1294207200000,2.1563690988762794
39,SOUTHEASTERN,1294207200000,1.7160733650263302
43,SOUTH CENTRAL,1294207200000,4.083458553750374
41,SOUTHWEST,1294207200000,1.9516180455585377
48,EAST CENTRAL,1294207200000,1.7806200373102616
28,NORTH CENTRAL CANYONS,1294207200000,-0.4135926243108817
47,NORTHWEST,1294207200000,1.9146700923252902
53,CENTRAL,1294207200000,2.8254636644794675
46,EAST UPPER,1294207200000,1.0128452919226638
57,WEST CENTRAL,1294207200000,3.841270248088582
55,NORTH CENTRAL,1294207200000,0.5425268356993321
59,SOUTHEAST,1294207200000,3.274659517365503
42,SOUTHWESTERN,1294207200000,-0.7681490664323809
34,NORTH CENTRAL PRAIRIES,1294207200000,-0.8348754896152326
50,SOUTH CENTRAL,1294207200000,0.7266697149065171
22,COASTAL AREA,1294207200000,2.0860420424688897
25,WILLAMETTE VALLEY,1294207200000,2.4670822242369157
64,NORTHEAST,1294207200000,-0.7745128339163476
371,EAST UPPER,1294207200000,1.3930236013512785
32,NORTH CENTRAL,1294207200000,1.869489158334465
36,NORTHEAST,1294207200000,0.5635153860190435
68,NORTHWEST,1294207200000,2.516283896075958
70,NORTH CENTRAL,1294207200000,1.9395403950792736
71,NORTHEAST,1294207200000,3.083504976475037
65,NORTHWEST LOWER,1294207200000,-2.0972099681766236
66,NORTHEAST LOWER,1294207200000,-1.957810445657775
27,SOUTHERN INTERIOR,1294207200000,1.835231167709766
33,NORTHERN CASCADES,1294207200000,1.537301278178419
56,NORTHEASTERN VALLEYS,1294207200000,-0.8665068270217293
40,NORTHERN,1294207200000,2.4124480664868835
373,EAST CENTRAL,1294207200000,0.6121593240953092
81,WEST CENTRAL,1294207200000,2.842426942916528
31,COASTAL,1294207200000,2.711032512998592
44,SOUTH CENTRAL,1294207200000,0.9698505742893865
75,BIG HORN,1294207200000,-2.1852814122761828
77,POWDR,1294207200000,-1.8883552567780573
73,YELLOWSTONE DRAINAGE,1294207200000,-1.0205106689185328
54,ST. LAWRENCE VALLEY,1294207200000,2.756774702826911
51,CHAMPLAIN VALLEY,1294207200000,1.744168761797925
45,NORTHEASTERN,1294207200000,1.3033276114691075
49,WESTERN,1294207200000,1.7921711385265642
82,BELLE FOURCHE DRAINAGE,1294207200000,-0.3809116735903127
87,CENTRAL,1294207200000,1.765704241447337
90,EAST CENTRAL,1294207200000,4.0106579135104905
91,SOUTHEAST,1294207200000,2.8982074227534964
84,EAST CENTRAL,1294207200000,0.0071698931911250005
63,SOUTHWESTERN VALLEYS,1294207200000,1.0230305416765353
74,EASTERN HIGHLANDS,1294207200000,0.17213668543355215
99,SOUTHWEST,1294207200000,4.372039540551465
92,CENTRAL,1294207200000,1.9902029808954556
93,BLACK HILLS,1294207200000,0.2814187692083961
62,NORTHERN PLATEAU,1294207200000,0.35574387908998073
80,SNAKE DRAINAGE,1294207200000,0.5295380863276317
105,SOUTH CENTRAL,1294207200000,3.2182871152272967
100,SOUTHWEST,1294207200000,0.9598448491126219
67,SOUTHEAST,1294207200000,1.9216624324102851
79,UPPER SNAKE RIVER PLAINS,1294207200000,0.5240820423163441
58,SOUTHERN,1294207200000,-0.6944768430573947
72,GREAT LAKES,1294207200000,1.4778412125381961
106,CHEYENNE & NIOBRARA DRNG.,1294207200000,-0.6762288499779912
104,WEST CENTRAL LOWER,1294207200000,-2.7003506815446703
101,CENTRAL LOWER,1294207200000,-2.452859304330108
98,EAST CENTRAL LOWER,1294207200000,-3.008834668713477
115,SOUTHEAST,1294207200000,3.573184983478779
61,HIGH PLATEAU,1294207200000,-1.0619819479946448
69,SOUTHEASTERN,1294207200000,-0.11262404640021702
102,WIND RIVER,1294207200000,-1.0535856998983284
52,SOUTHWESTERN VALLEYS,1294207200000,2.2518576042163447
118,SOUTH CENTRAL,1294207200000,-0.644024947156666
120,SOUTHWEST,1294207200000,1.7649031852320523
119,SOUTH CENTRAL,1294207200000,1.3633430868541425
78,HUDSON VALLEY,1294207200000,-0.033007271287112415
121,SOUTHEAST,1294207200000,0.2369733100491515
97,CENTRAL PLAINS,1294207200000,1.5031565521244854
130,NORTH CENTRAL,1294207200000,2.4109630300253877
131,NORTHWEST,1294207200000,3.236016809793568
129,NORTHEAST,1294207200000,2.26362879322365
86,SOUTHWESTERN HIGHLANDS,1294207200000,1.0406103156597821
88,MOHAWK VALLEY,1294207200000,1.4734177817047134
112,GREEN AND BEAR DRAINAGE,1294207200000,-1.141017035448667
116,SOUTHEAST LOWER,1294207200000,-2.5237220181331605
122,SOUTHWEST LOWER,1294207200000,-1.2872088784883655
96,CENTRAL LAKES,1294207200000,1.3155024969451374
