id,region,time,pr,tmmn,tmmx,rmin,rmax
17,NORTH CENTRAL,1514786400000,0.44704663269240463,253.61168976824717,265.5137256008316,54.823804108665755,86.31710513378094
2,E OLYMPIC CASCADE FOOTHLS,1514786400000,12.140200022843635,274.87431111930925,280.120810881165,72.87332091633976,94.26445241464869
20,NORTH CENTRAL,1514786400000,0.23265661977195312,254.7849296230592,266.3673310112962,50.3603250708077,83.00407895734233
18,NORTHWEST,1514786400000,0.16672225673588245,255.5957402093758,267.4786868619562,51.08376137452678,86.32492971890605
3,CASCADE MOUNTAINS WEST,1514786400000,14.123315363271551,271.1684416379282,275.7389616034328,74.7556574006468,92.96324959198995
12,NORTH CENTRAL,1514786400000,0.5355912858644608,260.38863244958964,272.55875098323946,50.097633517683626,88.30777751567528
16,NORTHEASTERN,1514786400000,0.25311707157095104,257.30026586198534,269.2568281093129,52.55045709901491,92.4822479920316
1,PUGET SOUND LOWLANDS,1514786400000,6.860750188902635,276.39201826366013,281.7946586820655,69.46658663023528,93.48681166778358
21,NORTHEAST,1514786400000,0.307875857822268,255.56367116091755,265.09761385267166,53.255263840891814,77.89680074673629
5,EAST SLOPE CASCADES,1514786400000,5.690902332550506,269.38280061113426,274.68147753492514,72.78202764884337,93.2068777591408
6,OKANOGAN BIG BEND,1514786400000,2.14766950714549,270.0676347140167,275.46516655561277,73.19870564392511,92.28956475346455
7,NORTHEASTERN,1514786400000,3.4679189963480725,269.3169756688667,275.07595295152277,72.78530404762036,91.59400765195218
11,WESTERN,1514786400000,3.195826216845591,267.68198454289677,274.4370018263486,64.84169177529918,85.97064919605428
23,NORTHWEST,1514786400000,0.3289408242333634,255.05389506312332,265.0381062367902,54.346371879505085,80.57082510758367
10,PANHANDLE,1514786400000,5.021616349789842,269.97816539278756,275.2379519292126,72.4814257752593,88.93771094386906
26,NORTHEAST,1514786400000,0.6860825471300505,253.0920833342791,265.46808007847466,56.83775179738891,90.9149175985053
4,WEST OLYMPIC COASTAL,1514786400000,20.25411890175018,276.0933172866142,281.41833289171933,73.12864125803567,95.56322759358626
400,UNKNOWN1,1514786400000,1.1979262742990722,258.8774189751269,268.917972054899,49.17211976908319,87.21175114679995
9,NE OLYMPIC SAN JUAN,1514786400000,3.743951604776685,275.884677579326,281.5723798198085,70.59133072822324,95.88770166520149
8,PUGET SOUND LOWLANDS,1514786400000,7.411568416172724,275.7288097682864,281.26473917552704,70.61579531371527,93.9537263049167
30,WEST CENTRAL,1514786400000,0.26251033888290104,256.7572632403882,268.8929332594323,48.95174730257913,86.37609594059542
15,CENTRAL MOUNTAINS,1514786400000,3.720850346601584,267.1580049227383,275.40599910019046,55.20495101103283,84.625331760832
24,CENTRAL,1514786400000,0.7484753863819656,264.2174189386146,275.02679055597264,47.897362066786684,84.14322537926927
35,CENTRAL,1514786400000,0.290510428908931,256.0818629713932,267.15321939277874,52.358647493396276,85.95297318626707
37,EAST CENTRAL,1514786400000,0.2972082735041434,256.0961954193284,265.99508903620955,56.171767788954476,83.06092435372658
19,PALOUSE BLUE MOUNTAINS,1514786400000,2.3076049265346095,272.6026012805697,278.7722425510434,64.3303329839584,89.40345129071943
14,CENTRAL BASIN,1514786400000,1.3342701207133876,272.5864696496471,278.9886730637835,67.930738827894,93.56678073388352
38,WEST UPPER,1514786400000,1.5068373074510626,258.60157286182147,268.745286441284,55.159046273029915,92.52508517349203
13,NORTHERN,1514786400000,3.472641429481636,256.4479065316718,267.0254304658359,48.04778773812071,82.6375561891286
39,SOUTHEASTERN,1514786400000,0.5294841221633663,259.81415080025846,272.59931969434956,47.36266599721946,90.83181875905683
43,SOUTH CENTRAL,1514786400000,0.26684759159006666,256.8502127771455,269.4265280610458,48.348350086681556,89.5000802029924
41,SOUTHWEST,1514786400000,0.21310135600190586,258.29568454047325,270.87180370363643,48.489523852146796,90.74558852427619
48,EAST CENTRAL,1514786400000,0.4179846302514154,256.0451815490692,267.60847400468936,54.81195773146779,88.2209424524098
28,NORTH CENTRAL CANYONS,1514786400000,3.139875634717098,271.16391378462754,277.60676260398515,61.524096375164056,86.81849981531113
47,NORTHWEST,1514786400000,0.8063286355355753,256.30610632488197,268.2054914590505,54.93138775687019,91.32546589654437
53,CENTRAL,1514786400000,0.27925048954738146,257.6321427981553,268.0928108660473,56.357121349272134,87.67868862593221
46,EAST UPPER,1514786400000,1.8183681222327068,259.73098297292864,269.47186340216217,56.49528653095977,94.09404173936066
57,WEST CENTRAL,1514786400000,0.13030426413157445,257.35195882325013,267.7603948780827,54.98454259503855,87.1168464450248
55,NORTH CENTRAL,1514786400000,1.0938689951300091,256.66161591867683,268.400680754986,55.14559535372477,93.114807140572
59,SOUTHEAST,1514786400000,0.12608314236860588,256.6663584369995,267.8789040267765,51.79741530509143,87.38355377692574
42,SOUTHWESTERN,1514786400000,1.1827188947304426,264.4502338058873,274.05271764989465,52.021780974950914,82.4873475263228
34,NORTH CENTRAL PRAIRIES,1514786400000,2.444788055820676,271.97813898390115,278.33177811925935,59.649240189696975,83.92327376029803
50,SOUTH CENTRAL,1514786400000,0.9546429406914227,263.5759233302633,274.855852670567,44.84896271799479,82.30819599914908
22,COASTAL AREA,1514786400000,12.959288946114006,277.23407919629614,283.35742429152026,70.14261916150684,95.50099446542505
25,WILLAMETTE VALLEY,1514786400000,6.924238281380671,276.01857084802145,282.5680523764828,72.05550173812807,96.20666737188347
64,NORTHEAST,1514786400000,0.9097551507514088,257.7942401599847,269.58039651359974,51.509125530659524,93.03817334432709
371,EAST UPPER,1514786400000,1.4336917560587648,259.797850249916,268.89283118025804,58.367383621926805,91.72759853896274
32,NORTH CENTRAL,1514786400000,1.8186473789571815,272.5910458148618,279.6549495155057,64.21400663874216,93.51429703844732
36,NORTHEAST,1514786400000,2.3609179652062418,270.15360013930166,277.37458166289076,56.533167407087745,84.55177359505673
