id,region,time,pr,tmmn,tmmx,rmin,rmax
17,NORTH CENTRAL,1357020000000,1.1586375815860805,253.8325401865956,265.8551306399218,57.95016760783871,94.40061284912763
2,E OLYMPIC CASCADE FOOTHLS,1357020000000,6.8905444581688755,271.33108036816617,278.38260202326484,62.31459366320301,92.0570584019559
20,NORTH CENTRAL,1357020000000,0.25335096393876927,253.61459440857763,265.54215097468943,55.57167692762901,93.97046490573159
18,NORTHWEST,1357020000000,0.31947926979780183,254.93973450413733,266.7971887761632,56.88128853653092,95.84546174865365
3,CASCADE MOUNTAINS WEST,1357020000000,8.151280827032545,268.2210973646599,274.5863464966205,60.17859810643713,86.46436382232574
12,NORTH CENTRAL,1357020000000,0.6784935039089371,260.3330278144671,272.6696172728767,46.21532590882799,92.71965645163974
16,NORTHEASTERN,1357020000000,0.31952812959254806,257.90607479092847,270.4856332131626,52.187807544738824,97.67248039826313
1,PUGET SOUND LOWLANDS,1357020000000,4.288373195418539,272.5449154143394,279.16079160170904,65.58860381885479,96.92227513169492
21,NORTHEAST,1357020000000,0.30357730574262454,253.55374789609218,264.64590079869157,58.76519784645072,93.1209050886194
5,EAST SLOPE CASCADES,1357020000000,2.000209971360826,266.21668377804406,273.36126458111465,58.67667183361655,87.61845547278332
6,OKANOGAN BIG BEND,1357020000000,0.7178585653485414,264.01934580214186,272.25321361497487,64.43083051438863,97.76083185859676
7,NORTHEASTERN,1357020000000,1.4129638742518031,263.8367568293453,271.98761081732493,66.46553892406742,97.54629430019986
11,WESTERN,1357020000000,2.307352488268678,263.405060703434,271.5066348778966,63.27728788420472,92.89490704690988
23,NORTHWEST,1357020000000,0.7541006657531115,254.51275190763994,265.4767871516545,58.69477800018096,92.21955426617728
10,PANHANDLE,1357020000000,2.3202666030139767,265.54918752544825,272.4860173158511,67.72734833770882,94.21336350645159
26,NORTHEAST,1357020000000,1.14173765972186,254.74519662247604,266.10076611329845,57.548136895657954,93.17083393352527
4,WEST OLYMPIC COASTAL,1357020000000,7.794213404136267,272.8407346582578,279.6936699529865,66.16998282269584,94.59655624188964
400,UNKNOWN1,1357020000000,1.9857445741029378,262.591192043322,272.22694614955356,47.561891419546946,83.16956297703052
9,NE OLYMPIC SAN JUAN,1357020000000,2.498526988671191,273.21843910217285,279.72645218141616,63.63425405179301,91.86977017310357
8,PUGET SOUND LOWLANDS,1357020000000,3.5501869168377027,272.4761273784022,279.1504370633169,63.52254809951358,90.99185682642579
30,WEST CENTRAL,1357020000000,0.21372402948847333,257.0123514462543,268.9834311487657,54.11636914055243,95.07764151236358
15,CENTRAL MOUNTAINS,1357020000000,2.5427053825220147,262.26757210440354,271.8032092401669,54.58974673077251,90.41441322028498
24,CENTRAL,1357020000000,0.6543820314858587,262.5438674032352,274.387363780987,43.28081246864848,87.80859545173712
35,CENTRAL,1357020000000,0.17475458326341575,255.34390803491658,267.09238851235654,56.73343478658839,94.25494768261554
37,EAST CENTRAL,1357020000000,0.3332561888114596,255.6046932985736,267.049787879325,58.43896382018773,95.41822010507502
19,PALOUSE BLUE MOUNTAINS,1357020000000,1.4263511115075853,268.2054404934537,274.9923058072188,64.05894855488683,94.40009716819898
14,CENTRAL BASIN,1357020000000,0.38242413535345143,267.47193194476665,274.9410170601416,63.687856435465015,96.77402389659366
38,WEST UPPER,1357020000000,1.8911927759026363,261.50301816615854,270.18212735621876,52.550544607785014,88.78363331045901
13,NORTHERN,1357020000000,1.5271184762234111,255.2174147414223,267.2554142972915,47.912238715572656,89.25578409968055
39,SOUTHEASTERN,1357020000000,0.34642725654822665,260.80228258422375,273.47210299584174,46.94647294311792,95.9468287551629
43,SOUTH CENTRAL,1357020000000,0.16171674815008336,257.22518080173325,269.19693946167814,54.4261596234761,96.51887948380829
41,SOUTHWEST,1357020000000,0.19591389943826945,259.4310382084613,271.1629504270579,52.78627413379527,96.51349551746641
48,EAST CENTRAL,1357020000000,0.6097160486203256,256.8837125201307,268.31067979418964,56.19363832141044,92.4306265315726
