id,region,time,pr,tmmn,tmmx,rmin,rmax
17,NORTH CENTRAL,1388556000000,0.6380550532063652,247.25352853541986,260.82747348362676,59.8053979203232,92.50545150920058
2,E OLYMPIC CASCADE FOOTHLS,1388556000000,7.401347245244854,274.3994751320667,281.1980664772851,59.99892969376457,87.50865413090892
20,NORTH CENTRAL,1388556000000,0.43513013461649025,250.700853547089,264.4357672807867,55.113996930668165,86.84337322096374
18,NORTHWEST,1388556000000,0.2561033269389665,254.23119536848935,267.47399797792656,52.80670162157668,83.95569934682291
3,CASCADE MOUNTAINS WEST,1388556000000,9.436022547271318,272.0659890340696,278.3414681431762,55.891457489344134,80.4837357631366
12,NORTH CENTRAL,1388556000000,0.7895820978691938,262.9829521567187,275.33368014677876,43.61988313598802,79.58940857967971
16,NORTHEASTERN,1388556000000,0.17058096120775282,260.03531427442186,272.1948015760614,46.279860733297696,79.74294115058616
1,PUGET SOUND LOWLANDS,1388556000000,4.193863460665257,274.84258759392,281.36215380291605,64.34865162098936,93.22645027635693
21,NORTHEAST,1388556000000,0.4169219472921825,249.50032646040128,262.49482973565733,56.98560043318135,87.73109158786924
5,EAST SLOPE CASCADES,1388556000000,3.0415671530587307,269.37589281117215,276.5074367365358,58.074132640028274,84.84603932919725
6,OKANOGAN BIG BEND,1388556000000,0.5777393794660957,268.5508716054449,275.22966103396755,67.3656171529188,90.23518482510389
7,NORTHEASTERN,1388556000000,1.3702225987924943,267.5967981231593,274.6398529219903,67.11296045576366,89.94313582842123
11,WESTERN,1388556000000,2.7966445743813444,266.73773815909533,274.47741766507227,59.18147999700772,82.66142198172047
23,NORTHWEST,1388556000000,0.6597223586445274,248.14929802717197,261.6211971025967,58.48845095226719,89.42741623270808
10,PANHANDLE,1388556000000,2.639862844733526,268.4973086515971,274.6534410690607,67.23314186790728,87.03739387539358
26,NORTHEAST,1388556000000,0.713552733456892,246.76433878589327,260.17116772786505,58.946914528123415,93.82393198890541
4,WEST OLYMPIC COASTAL,1388556000000,9.376535773523583,274.88660160730143,282.19148673255273,61.6553957979912,91.21581394009449
400,UNKNOWN1,1388556000000,1.784170602598498,252.94451935939526,263.7510739867039,44.216115191235524,84.52884293481502
9,NE OLYMPIC SAN JUAN,1388556000000,2.8280182802268574,273.98305689904,280.9026580933602,65.55217969417572,95.43046055301544
8,PUGET SOUND LOWLANDS,1388556000000,4.06946899469225,274.4370746888361,281.22717505806145,62.10819248415869,90.3163355529242
30,WEST CENTRAL,1388556000000,0.16784000633218202,255.9637839496382,269.11662209497393,51.06266713270577,83.75893300086432
15,CENTRAL MOUNTAINS,1388556000000,2.803813026921614,265.7780334563,275.7019307318392,49.19486783403303,82.61357150662589
24,CENTRAL,1388556000000,1.0428617703499548,264.61934960646767,276.53356451363703,43.441786717236965,78.58553667420477
35,CENTRAL,1388556000000,0.3892667460976711,252.62933722430677,265.81188013319183,54.86346828123652,85.27022387972457
37,EAST CENTRAL,1388556000000,0.4304991319277143,251.01159528874672,263.9659648170896,57.12848567922061,86.01786835141482
19,PALOUSE BLUE MOUNTAINS,1388556000000,1.572246762437722,270.7251583579676,277.35059957408345,64.20865733963394,90.42525798117498
14,CENTRAL BASIN,1388556000000,0.5486592575798461,270.574480614238,277.41513162328897,66.5487761936424,92.67003032896254
38,WEST UPPER,1388556000000,1.7513682150355299,253.14270867921144,262.98603172737904,58.51096181481617,92.03783766231182
