id,region,time,NDVI
17,NORTH CENTRAL,1293840000000,826.1466195836092
2,E OLYMPIC CASCADE FOOTHLS,1293840000000,6440.9842767295595
20,NORTH CENTRAL,1293840000000,-307.16399609864845
18,NORTHWEST,1293840000000,-360.71483470204254
3,CASCADE MOUNTAINS WEST,1293840000000,3579.498004226344
12,NORTH CENTRAL,1293840000000,-133.34307078012583
16,NORTHEASTERN,1293840000000,-410.3194261886416
1,PUGET SOUND LOWLANDS,1293840000000,5643.825484301938
21,NORTHEAST,1293840000000,-270.6540465439389
5,EAST SLOPE CASCADES,1293840000000,2254.8597976687925
6,OKANOGAN BIG BEND,1293840000000,648.98875730775
7,NORTHEASTERN,1293840000000,2178.291933341384
11,WESTERN,1293840000000,1313.506194095662
23,NORTHWEST,1293840000000,-71.4792431286192
10,PANHANDLE,1293840000000,2358.624158563949
26,NORTHEAST,1293840000000,1087.1759963023828
4,WEST OLYMPIC COASTAL,1293840000000,7109.611889552854
400,UNKNOWN1,1293840000000,1360.7102272727273
9,NE OLYMPIC SAN JUAN,1293840000000,6640.80987654321
8,PUGET SOUND LOWLANDS,1295222400000,7038.591666666666
30,WEST CENTRAL,1293840000000,-334.38246694026446
15,CENTRAL MOUNTAINS,1293840000000,1169.3218328131463
24,CENTRAL,1293840000000,602.8970212161394
35,CENTRAL,1293840000000,-368.8973375777746
37,EAST CENTRAL,1293840000000,-330.2831617789862
19,PALOUSE BLUE MOUNTAINS,1293840000000,2348.188137514167
14,CENTRAL BASIN,1293840000000,2599.5412122295725
38,WEST UPPER,1293840000000,2279.7707943153023
13,NORTHERN,1293840000000,2966.1390757349277
39,SOUTHEASTERN,1293840000000,-156.72828715919084
43,SOUTH CENTRAL,1293840000000,-315.88629325434226
41,SOUTHWEST,1293840000000,-296.4971898835809
48,EAST CENTRAL,1293840000000,380.21435023145534
28,NORTH CENTRAL CANYONS,1293840000000,2067.558988764045
47,NORTHWEST,1293840000000,966.8183434427943
53,CENTRAL,1293840000000,-85.73298257152253
46,EAST UPPER,1293840000000,2572.560842564619
57,WEST CENTRAL,1293840000000,-237.55741069447527
55,NORTH CENTRAL,1293840000000,1471.1048281147362
59,SOUTHEAST,1293840000000,-333.47179933304335
42,SOUTHWESTERN,1293840000000,677.0832456404089
34,NORTH CENTRAL PRAIRIES,1293840000000,2323.2067647058825
50,SOUTH CENTRAL,1293840000000,363.3400065316786
22,COASTAL AREA,1293840000000,7596.892834673191
25,WILLAMETTE VALLEY,1293840000000,6610.865213368798
64,NORTHEAST,1293840000000,2074.4162667123755
371,EAST UPPER,1293840000000,1703.9025423728813
32,NORTH CENTRAL,1293840000000,3133.9911149825784
36,NORTHEAST,1293840000000,1642.2236842105262
68,NORTHWEST,1293840000000,-265.71287767926316
70,NORTH CENTRAL,1293840000000,-321.28589024223345
71,NORTHEAST,1293840000000,-312.426297920498
65,NORTHWEST LOWER,1293840000000,901.2920802315964
66,NORTHEAST LOWER,1293840000000,2343.261154446178
27,SOUTHERN INTERIOR,1293840000000,2518.799405306496
33,NORTHERN CASCADES,1293840000000,5757.331102500881
56,NORTHEASTERN VALLEYS,1293840000000,133.10207169459963
40,NORTHERN,1293840000000,2267.0534446022725
373,EAST CENTRAL,1293840000000,2182.185534591195
81,WEST CENTRAL,1293840000000,389.3201176051319
31,COASTAL,1293840000000,2386.821503131524
44,SOUTH CENTRAL,1293840000000,1618.8614738276372
75,BIG HORN,1293840000000,109.77773037542661
77,POWDR,1293840000000,185.8271723475756
73,YELLOWSTONE DRAINAGE,1293840000000,506.61692745376956
54,ST. LAWRENCE VALLEY,1293840000000,1052.6871863499498
51,CHAMPLAIN VALLEY,1293840000000,2944.9520315017003
45,NORTHEASTERN,1293840000000,1853.3281020107895
49,WESTERN,1293840000000,1538.0814682184423
82,BELLE FOURCHE DRAINAGE,1293840000000,109.63035952063915
87,CENTRAL,1293840000000,-287.3201174012536
90,EAST CENTRAL,1293840000000,-310.83967770587486
91,SOUTHEAST,1293840000000,-61.65889628924833
84,EAST CENTRAL,1293840000000,497.4904548668395
63,SOUTHWESTERN VALLEYS,1293840000000,1656.0302497361943
74,EASTERN HIGHLANDS,1293840000000,261.660010991024
99,SOUTHWEST,1293840000000,-269.7602992795123
92,CENTRAL,1293840000000,706.6740886495443
93,BLACK HILLS,1293840000000,1898.8920982735724
62,NORTHERN PLATEAU,1293840000000,2206.0722479027563
80,SNAKE DRAINAGE,1293840000000,487.0686501504978
105,SOUTH CENTRAL,1293840000000,-204.47217749150116
100,SOUTHWEST,1293840000000,294.6088446655611
67,SOUTHEAST,1293840000000,742.0019878520154
79,UPPER SNAKE RIVER PLAINS,1293840000000,-136.5531226199543
58,SOUTHERN,1293840000000,2929.9615003304693
72,GREAT LAKES,1293840000000,642.4558056226151
106,CHEYENNE & NIOBRARA DRNG.,1293840000000,151.7664080181054
104,WEST CENTRAL LOWER,1293840000000,975.9831154684096
101,CENTRAL LOWER,1293840000000,1190.8441682600383
98,EAST CENTRAL LOWER,1293840000000,860.3209210526315
115,SOUTHEAST,1293840000000,-183.28088005360732
61,HIGH PLATEAU,1293840000000,2456.9947926529067
69,SOUTHEASTERN,1293840000000,2846.2757875231623
102,WIND RIVER,1293840000000,308.2416903409091
52,SOUTHWESTERN VALLEYS,1293840000000,6233.215758655804
118,SOUTH CENTRAL,1293840000000,-23.782328020980433
120,SOUTHWEST,1293840000000,216.57866075030253
119,SOUTH CENTRAL,1293840000000,887.8938436329588
78,HUDSON VALLEY,1293840000000,1356.1361757105942
121,SOUTHEAST,1293840000000,1666.8280485209618
97,CENTRAL PLAINS,1293840000000,873.3848801631821
130,NORTH CENTRAL,1293840000000,34.97998196573489
131,NORTHWEST,1293840000000,107.29621005299502
129,NORTHEAST,1293840000000,-91.76452784503633
86,SOUTHWESTERN HIGHLANDS,1293840000000,1031.8263589601002
88,MOHAWK VALLEY,1293840000000,1123.7252931323283
112,GREEN AND BEAR DRAINAGE,1293840000000,-70.39355266190367
116,SOUTHEAST LOWER,1293840000000,1150.1597402597401
122,SOUTHWEST LOWER,1293840000000,703.5812167749557
96,CENTRAL LAKES,1293840000000,1406.6156367041199
126,LOWER PLATTE,1293840000000,659.3229292273444
95,EASTERN PLATEAU,1293840000000,1852.8411082474227
124,SOUTH CENTRAL LOWER,1293840000000,1627.339087335498
138,NORTH CENTRAL,1293840000000,149.87559036288636
136,PANHANDLE,1293840000000,913.5175803100527
143,NORTHEAST,1293840000000,110.42861427714458
83,COASTAL,1293840000000,1797.3479148439778
133,UPPER PLATTE,1293840000000,60.23587233058361
85,CENTRAL,1293840000000,2381.104990455413
94,WESTERN,1293840000000,2788.6894576012223
149,CENTRAL,1293840000000,853.59795663703
117,WESTERN PLATEAU,1293840000000,1952.9364128885086
150,WEST CENTRAL,1293840000000,731.5140209125475
148,NORTHWEST,1293840000000,915.2202719797597
146,NORTHEAST,1293840000000,1360.3589102508838
151,EAST CENTRAL,1293840000000,642.4631943109745
134,NORTHWEST PLATEAU,1293840000000,2507.169925244393
377,COASTAL,1293840000000,3846.375
114,NORTHWEST,1293840000000,2072.020618556701
110,CENTRAL,1293840000000,1666.2704142011835
108,ALL,1293840000000,2237.1240831295845
128,UPPER SUSQUEHANNA,1293840000000,2394.620741758242
89,NORTH COAST DRNG.,1293840000000,6107.319103705831
135,WESTERN,1293840000000,360.63310943864474
140,NORTH CENTRAL,1293840000000,393.23876351223214
142,NORTHERN MOUNTAINS,1293840000000,501.02125185028547
107,SACRAMENTO DRNG.,1293840000000,4628.547803163445
113,NORTHWESTERN,1293840000000,1449.994504747665
127,POCONO MOUNTAINS,1293840000000,2785.2566063977747
125,NORTHEASTERN,1293840000000,712.4870416367082
109,NORTHEAST INTER. BASINS,1293840000000,1397.7416727155417
144,NORTHEAST,1293840000000,2157.5909675345547
376,ALL,1293840000000,1020.2429577464789
160,NORTHWEST,1293840000000,1352.3517241379311
159,NORTH CENTRAL,1293840000000,1413.973700120919
164,CENTRAL,1293840000000,267.5764051980586
166,EAST CENTRAL,1293840000000,643.0293188684427
158,NORTHEAST,1293840000000,1129.6730385638298
153,NORTHWEST,1293840000000,1145.415690580771
154,NORTH CENTRAL,1293840000000,1356.2899408284025
145,CENTRAL MOUNTAINS,1293840000000,3249.473276322822
141,MIDDLE SUSQUEHANNA,1293840000000,2682.7812901567722
168,SOUTHEAST,1293840000000,1472.406779661017
171,SOUTH CENTRAL,1293840000000,1543.5585657370518
173,SOUTHWEST,1293840000000,1213.0966346153846
123,COASTAL,1293840000000,1557.3072727272727
172,SOUTHWEST,1293840000000,1664.9576729442476
139,NORTHERN,1293840000000,1572.3849445633145
170,EAST,1293840000000,1296.124665155574
178,CENTRAL,1293840000000,1376.5808195788275
157,SOUTHWEST PLATEAU,1293840000000,2430.9104734379302
132,COASTAL,1293840000000,1019.9972617743703
