id,region,time,NDVI
17,NORTH CENTRAL,1546300800000,1228.2521150592218
2,E OLYMPIC CASCADE FOOTHLS,1546300800000,7046.5852627012955
20,NORTH CENTRAL,1546300800000,-177.62895360178348
18,NORTHWEST,1546300800000,3.189829437776374
3,CASCADE MOUNTAINS WEST,1546300800000,4584.628090766823
12,NORTH CENTRAL,1546300800000,1097.6377933476476
16,NORTHEASTERN,1546300800000,695.0420415656233
1,PUGET SOUND LOWLANDS,1546300800000,6295.413954264731
21,NORTHEAST,1546300800000,-24.083883292810004
5,EAST SLOPE CASCADES,1546300800000,2186.3778865185836
6,OKANOGAN BIG BEND,1546300800000,1606.5914405636336
7,NORTHEASTERN,1546300800000,2670.1642313730226
11,WESTERN,1546300800000,1820.7878049804729
23,NORTHWEST,1546300800000,137.172171927249
10,PANHANDLE,1546300800000,2774.8819790628118
26,NORTHEAST,1546300800000,1792.7551869350864
4,WEST OLYMPIC COASTAL,1546300800000,7763.459548593219
400,UNKNOWN1,1546300800000,1382.2613636363637
9,NE OLYMPIC SAN JUAN,1546300800000,7090.799498746867
8,PUGET SOUND LOWLANDS,1546300800000,7865.395833333333
30,WEST CENTRAL,1546300800000,57.10872291904219
15,CENTRAL MOUNTAINS,1546300800000,1824.613631663063
24,CENTRAL,1546300800000,1494.2915798446675
35,CENTRAL,1546300800000,-51.46657502532195
37,EAST CENTRAL,1546300800000,230.6373082151874
19,PALOUSE BLUE MOUNTAINS,1546300800000,2425.250377786173
14,CENTRAL BASIN,1546300800000,2859.2757464688
38,WEST UPPER,1546300800000,1878.2657265616392
13,NORTHERN,1546300800000,2369.981782511211
39,SOUTHEASTERN,1546300800000,952.7385114335972
43,SOUTH CENTRAL,1546300800000,-51.51891746330955
41,SOUTHWEST,1546300800000,556.7078817074803
48,EAST CENTRAL,1546300800000,777.8608445297505
28,NORTH CENTRAL CANYONS,1546300800000,2688.1378565254968
47,NORTHWEST,1546300800000,1714.2084291989124
53,CENTRAL,1546300800000,226.22815959662393
46,EAST UPPER,1546300800000,1878.260909701242
57,WEST CENTRAL,1546300800000,-103.78627690259596
55,NORTH CENTRAL,1546300800000,2132.5968907379024
59,SOUTHEAST,1546300800000,44.68761780484269
42,SOUTHWESTERN,1546300800000,1149.071138669673
34,NORTH CENTRAL PRAIRIES,1546300800000,2797.6788235294116
50,SOUTH CENTRAL,1546300800000,867.3990202482038
22,COASTAL AREA,1546300800000,7851.9155412497375
25,WILLAMETTE VALLEY,1546300800000,7161.622065456228
64,NORTHEAST,1546300800000,2302.529482344875
371,EAST UPPER,1546300800000,1135.800847457627
32,NORTH CENTRAL,1546300800000,3137.186295005807
36,NORTHEAST,1546300800000,2142.711000862813
68,NORTHWEST,1546300800000,456.70173022294915
70,NORTH CENTRAL,1546300800000,55.31921445189544
71,NORTHEAST,1546300800000,-165.62604328759372
65,NORTHWEST LOWER,1546300800000,1094.8410924891373
66,NORTHEAST LOWER,1546300800000,1777.611011463776
27,SOUTHERN INTERIOR,1546300800000,2738.7913998170175
33,NORTHERN CASCADES,1546300800000,6855.5345191969
56,NORTHEASTERN VALLEYS,1546300800000,492.80027932960894
40,NORTHERN,1546300800000,2500.1040482954545
373,EAST CENTRAL,1546300800000,923.3207547169811
81,WEST CENTRAL,1546300800000,1833.9184782608695
31,COASTAL,1546300800000,4093.949494949495
44,SOUTH CENTRAL,1546300800000,2166.2594939102805
75,BIG HORN,1546300800000,477.0144103147516
77,POWDR,1546300800000,365.47220355256843
73,YELLOWSTONE DRAINAGE,1546300800000,1087.3385490753913
54,ST. LAWRENCE VALLEY,1546300800000,2288.123619939779
51,CHAMPLAIN VALLEY,1546300800000,3256.7330948121644
45,NORTHEASTERN,1546300800000,2192.7547817557625
49,WESTERN,1546300800000,2407.8946144211845
82,BELLE FOURCHE DRAINAGE,1546300800000,318.1163781624501
87,CENTRAL,1546300800000,121.31255596458064
90,EAST CENTRAL,1546300800000,-139.69001395761958
91,SOUTHEAST,1546300800000,1112.5571836346337
84,EAST CENTRAL,1546300800000,493.9695078879209
63,SOUTHWESTERN VALLEYS,1546300800000,1796.095937390081
74,EASTERN HIGHLANDS,1546300800000,385.91442184350376
99,SOUTHWEST,1546300800000,82.46286717162387
92,CENTRAL,1546300800000,1296.7317729908864
93,BLACK HILLS,1546300800000,2307.528054448871
62,NORTHERN PLATEAU,1546300800000,2593.289419619928
80,SNAKE DRAINAGE,1546300800000,867.2644130585784
105,SOUTH CENTRAL,1546300800000,528.1394703882627
100,SOUTHWEST,1546300800000,1369.6201768933113
67,SOUTHEAST,1546300800000,1301.1220320265047
79,UPPER SNAKE RIVER PLAINS,1546300800000,-27.97994414826098
58,SOUTHERN,1546300800000,3651.494382022472
72,GREAT LAKES,1546300800000,1905.680062305296
106,CHEYENNE & NIOBRARA DRNG.,1546300800000,765.8119139993534
104,WEST CENTRAL LOWER,1546300800000,2253.273420479303
101,CENTRAL LOWER,1546300800000,1690.2617112810708
98,EAST CENTRAL LOWER,1546300800000,1572.824690708081
115,SOUTHEAST,1546300800000,355.2951753406299
61,HIGH PLATEAU,1546300800000,3305.883132872431
69,SOUTHEASTERN,1546300800000,3401.881717109327
102,WIND RIVER,1546300800000,310.77798295454545
52,SOUTHWESTERN VALLEYS,1546300800000,6676.961303462322
118,SOUTH CENTRAL,1546300800000,1059.1021787371394
120,SOUTHWEST,1546300800000,1402.8858410649455
119,SOUTH CENTRAL,1546300800000,1104.0750234082398
