id,region,time,NDVI
17,NORTH CENTRAL,1577836800000,907.666629883028
2,E OLYMPIC CASCADE FOOTHLS,1577836800000,3243.1977878985035
20,NORTH CENTRAL,1577836800000,-82.40142120663229
18,NORTHWEST,1577836800000,30.296536112865866
3,CASCADE MOUNTAINS WEST,1577836800000,920.7985133020344
12,NORTH CENTRAL,1577836800000,995.8956755942291
16,NORTHEASTERN,1577836800000,820.8910796845254
1,PUGET SOUND LOWLANDS,1577836800000,3885.8689263650026
21,NORTHEAST,1577836800000,-233.39070279032072
5,EAST SLOPE CASCADES,1577836800000,1493.5768638662855
6,OKANOGAN BIG BEND,1577836800000,1673.0585369509818
7,NORTHEASTERN,1577836800000,1936.3017147687478
11,WESTERN,1577836800000,1330.8362869021123
23,NORTHWEST,1577836800000,-75.26837125846178
10,PANHANDLE,1577836800000,1664.5510967098703
26,NORTHEAST,1577836800000,1548.7125102711586
4,WEST OLYMPIC COASTAL,1577836800000,3842.2491264131554
400,UNKNOWN1,1577836800000,1898.6448863636363
9,NE OLYMPIC SAN JUAN,1577836800000,4604.750629722922
8,PUGET SOUND LOWLANDS,1579219200000,5675.094313453536
30,WEST CENTRAL,1577836800000,139.31144550843592
15,CENTRAL MOUNTAINS,1577836800000,850.039127573564
24,CENTRAL,1577836800000,1981.3470591021028
35,CENTRAL,1577836800000,-214.01266097525684
37,EAST CENTRAL,1577836800000,-206.2854923286075
19,PALOUSE BLUE MOUNTAINS,1577836800000,1931.7976010578013
14,CENTRAL BASIN,1577836800000,2627.8569640622204
38,WEST UPPER,1577836800000,1715.3323966942148
13,NORTHERN,1577836800000,2495.283538863976
39,SOUTHEASTERN,1577836800000,1918.2060246262092
43,SOUTH CENTRAL,1577836800000,-80.9631749023832
41,SOUTHWEST,1577836800000,1339.0886524822695
48,EAST CENTRAL,1577836800000,423.4407813029242
28,NORTH CENTRAL CANYONS,1577836800000,1732.0425669835781
47,NORTHWEST,1577836800000,969.695736332723
53,CENTRAL,1577836800000,-26.320070152362163
46,EAST UPPER,1577836800000,1194.3565793890568
57,WEST CENTRAL,1577836800000,-230.55879742622588
55,NORTH CENTRAL,1577836800000,1147.7126122180862
59,SOUTHEAST,1577836800000,-267.6729737567058
42,SOUTHWESTERN,1577836800000,1084.1265408899578
34,NORTH CENTRAL PRAIRIES,1577836800000,1957.664117647059
50,SOUTH CENTRAL,1577836800000,1837.9479098628346
22,COASTAL AREA,1577836800000,5999.077821283737
25,WILLAMETTE VALLEY,1577836800000,5528.105874869897
64,NORTHEAST,1577836800000,1650.2891669523483
371,EAST UPPER,1577836800000,1289.8389830508474
32,NORTH CENTRAL,1577836800000,2935.857781649245
36,NORTHEAST,1577836800000,1776.2616048317516
68,NORTHWEST,1577836800000,946.3385986054919
70,NORTH CENTRAL,1577836800000,-287.6129054331463
71,NORTHEAST,1577836800000,-313.35026170604044
65,NORTHWEST LOWER,1577836800000,832.45947063689
66,NORTHEAST LOWER,1577836800000,1253.8392857142858
27,SOUTHERN INTERIOR,1577836800000,2856.9089089661484
33,NORTHERN CASCADES,1577836800000,4024.1680169073616
56,NORTHEASTERN VALLEYS,1577836800000,198.12849162011173
40,NORTHERN,1577836800000,2295.1432883522725
373,EAST CENTRAL,1577836800000,975.5377358490566
81,WEST CENTRAL,1577836800000,558.722469707769
31,COASTAL,1577836800000,3310.3345686160974
44,SOUTH CENTRAL,1577836800000,1787.8666956554619
75,BIG HORN,1577836800000,866.0499146757679
77,POWDR,1577836800000,1370.093903024484
73,YELLOWSTONE DRAINAGE,1577836800000,904.7362731152205
54,ST. LAWRENCE VALLEY,1577836800000,1169.355637336902
51,CHAMPLAIN VALLEY,1577836800000,2290.2755102040815
45,NORTHEASTERN,1577836800000,1618.8147376164786
