id,region,time,NDVI
17,NORTH CENTRAL,1388534400000,1125.1141764143308
2,E OLYMPIC CASCADE FOOTHLS,1388534400000,6932.413133065828
20,NORTH CENTRAL,1388534400000,-106.3179601504807
18,NORTHWEST,1388534400000,-15.917877447883765
3,CASCADE MOUNTAINS WEST,1388534400000,4734.342803474994
12,NORTH CENTRAL,1388534400000,1115.5058763702114
16,NORTHEASTERN,1388534400000,483.9305624801704
1,PUGET SOUND LOWLANDS,1388534400000,6068.84363514868
21,NORTHEAST,1388534400000,-144.13714252634017
5,EAST SLOPE CASCADES,1388534400000,3870.819991202991
6,OKANOGAN BIG BEND,1388534400000,1930.4405636336382
7,NORTHEASTERN,1388534400000,3152.8800265668397
11,WESTERN,1388534400000,2549.0444635806098
23,NORTHWEST,1388534400000,10.945151292716744
10,PANHANDLE,1388534400000,3424.655658025922
26,NORTHEAST,1388534400000,1712.2858463434675
4,WEST OLYMPIC COASTAL,1388534400000,7656.90062815364
400,UNKNOWN1,1388534400000,1353.2272727272727
9,NE OLYMPIC SAN JUAN,1388534400000,7146.701005025126
8,PUGET SOUND LOWLANDS,1388534400000,7696.093184979138
30,WEST CENTRAL,1388534400000,184.60533515731873
15,CENTRAL MOUNTAINS,1388534400000,2273.347384650096
24,CENTRAL,1388534400000,1656.223787649176
35,CENTRAL,1388534400000,-133.53436550426855
37,EAST CENTRAL,1388534400000,-181.82938434647505
19,PALOUSE BLUE MOUNTAINS,1388534400000,2709.0351341140913
14,CENTRAL BASIN,1388534400000,1946.1942606829966
38,WEST UPPER,1388534400000,1839.5688002644044
13,NORTHERN,1388534400000,3136.9380605381166
39,SOUTHEASTERN,1388534400000,465.11235708003517
43,SOUTH CENTRAL,1388534400000,-41.40298909384678
41,SOUTHWEST,1388534400000,217.02950622240064
48,EAST CENTRAL,1388534400000,438.74037484475554
28,NORTH CENTRAL CANYONS,1388534400000,3849.0354364736386
47,NORTHWEST,1388534400000,864.3711566617862
53,CENTRAL,1388534400000,65.19160363915378
46,EAST UPPER,1388534400000,1577.8070661295737
57,WEST CENTRAL,1388534400000,-8.497559352118927
55,NORTH CENTRAL,1388534400000,1209.8052331946574
59,SOUTHEAST,1388534400000,-74.11128026678266
42,SOUTHWESTERN,1388534400000,1456.2528748590755
34,NORTH CENTRAL PRAIRIES,1388534400000,3592.400882352941
50,SOUTH CENTRAL,1388534400000,1091.3997713912474
22,COASTAL AREA,1388534400000,7878.847353331935
25,WILLAMETTE VALLEY,1388534400000,6963.462067769168
64,NORTHEAST,1388534400000,1730.8566163866988
371,EAST UPPER,1388534400000,1049.906779661017
32,NORTH CENTRAL,1388534400000,3473.2467479674797
36,NORTHEAST,1388534400000,3076.0924503882657
68,NORTHWEST,1388534400000,863.072824309202
70,NORTH CENTRAL,1388534400000,506.0219652388121
71,NORTHEAST,1388534400000,28.059555807044845
65,NORTHWEST LOWER,1388534400000,708.653329197684
66,NORTHEAST LOWER,1388534400000,1408.0422645040549
27,SOUTHERN INTERIOR,1388534400000,2500.4921660567247
33,NORTHERN CASCADES,1388534400000,7532.756428319831
56,NORTHEASTERN VALLEYS,1388534400000,805.8370577281191
40,NORTHERN,1388534400000,3328.4037642045455
373,EAST CENTRAL,1388534400000,757.7075471698113
81,WEST CENTRAL,1388534400000,414.2156985032074
31,COASTAL,1388534400000,3305.808653401203
44,SOUTH CENTRAL,1388534400000,3187.353766184671
75,BIG HORN,1388534400000,401.6423492605233
77,POWDR,1388534400000,818.3313490158425
73,YELLOWSTONE DRAINAGE,1388534400000,1023.7479374110953
54,ST. LAWRENCE VALLEY,1388534400000,1288.3579792572766
51,CHAMPLAIN VALLEY,1388534400000,2578.3606440071558
45,NORTHEASTERN,1388534400000,2456.9384502206963
49,WESTERN,1388534400000,2327.4742397137748
82,BELLE FOURCHE DRAINAGE,1388534400000,1057.1970705725698
87,CENTRAL,1388534400000,1206.3563327032136
90,EAST CENTRAL,1388534400000,147.59554625047582
91,SOUTHEAST,1388534400000,138.7718363463368
84,EAST CENTRAL,1388534400000,24.114154714319305
63,SOUTHWESTERN VALLEYS,1388534400000,1895.8188533239536
74,EASTERN HIGHLANDS,1388534400000,859.2800091596062
99,SOUTHWEST,1388534400000,76.26380934786624
92,CENTRAL,1388534400000,532.7820008285004
93,BLACK HILLS,1388534400000,2726.607901726428
62,NORTHERN PLATEAU,1388534400000,2293.1695771272043
80,SNAKE DRAINAGE,1388534400000,877.6757351238713
105,SOUTH CENTRAL,1388534400000,231.9121488638397
100,SOUTHWEST,1388534400000,1929.1812050856827
67,SOUTHEAST,1388534400000,2196.291662065157
79,UPPER SNAKE RIVER PLAINS,1388534400000,1084.4822924600153
58,SOUTHERN,1388534400000,3646.9173895084677
72,GREAT LAKES,1388534400000,789.6549334164006
106,CHEYENNE & NIOBRARA DRNG.,1388534400000,1128.8132880698352
104,WEST CENTRAL LOWER,1388534400000,990.2015250544663
101,CENTRAL LOWER,1388534400000,539.0609464627152
98,EAST CENTRAL LOWER,1388534400000,-4.46078947368421
115,SOUTHEAST,1388534400000,1381.486290277545
61,HIGH PLATEAU,1388534400000,4835.522443181818
69,SOUTHEASTERN,1388534400000,3586.2044471896234
102,WIND RIVER,1388534400000,692.0765625
52,SOUTHWESTERN VALLEYS,1388534400000,7324.880218940937
118,SOUTH CENTRAL,1388534400000,2461.4074036715756
120,SOUTHWEST,1388534400000,133.74848729326342
119,SOUTH CENTRAL,1388534400000,-7.157654494382022
78,HUDSON VALLEY,1388534400000,3269.7947105444523
121,SOUTHEAST,1388534400000,153.75207490955523
97,CENTRAL PLAINS,1388534400000,2091.4611167771545
130,NORTH CENTRAL,1388534400000,750.4195671776375
131,NORTHWEST,1388534400000,1559.4481291151437
129,NORTHEAST,1388534400000,10.32817364233829
86,SOUTHWESTERN HIGHLANDS,1388534400000,1680.7118031419436
88,MOHAWK VALLEY,1388534400000,1194.4145728643216
112,GREEN AND BEAR DRAINAGE,1388534400000,251.14542521318276
116,SOUTHEAST LOWER,1388534400000,232.59878787878787
122,SOUTHWEST LOWER,1388534400000,243.38223482163949
96,CENTRAL LAKES,1388534400000,1360.7683754681648
126,LOWER PLATTE,1388534400000,1267.5531026806418
95,EASTERN PLATEAU,1388534400000,2315.676288659794
124,SOUTH CENTRAL LOWER,1388534400000,87.71449324901727
138,NORTH CENTRAL,1388534400000,2388.3759191725953
136,PANHANDLE,1388534400000,2162.6221431996164
143,NORTHEAST,1388534400000,2289.97825434913
83,COASTAL,1388534400000,4957.626453488372
133,UPPER PLATTE,1388534400000,357.5900470279855
85,CENTRAL,1388534400000,4502.313198800109
94,WESTERN,1388534400000,4575.859816653934
149,CENTRAL,1388534400000,1217.7794415847761
117,WESTERN PLATEAU,1388534400000,1598.4962931280297
150,WEST CENTRAL,1388534400000,1972.5015050697084
148,NORTHWEST,1388534400000,84.71015180265654
146,NORTHEAST,1388534400000,264.3546586517819
151,EAST CENTRAL,1388534400000,104.59081299250433
134,NORTHWEST PLATEAU,1388534400000,1819.3069292696953
377,COASTAL,1389916800000,5047.510638297872
114,NORTHWEST,1388534400000,4461.566365979382
110,CENTRAL,1388534400000,4631.172978303747
108,ALL,1388534400000,5011.939486552567
128,UPPER SUSQUEHANNA,1388534400000,2867.134203296703
89,NORTH COAST DRNG.,1388534400000,6543.51062974029
135,WESTERN,1388534400000,957.4859475883023
140,NORTH CENTRAL,1388534400000,341.27574558440307
142,NORTHERN MOUNTAINS,1388534400000,950.9630412943478
107,SACRAMENTO DRNG.,1388534400000,4798.422413603708
