id,region,time,NDVI
17,NORTH CENTRAL,1514764800000,1148.966416537924
2,E OLYMPIC CASCADE FOOTHLS,1514764800000,4644.9862241023975
20,NORTH CENTRAL,1514764800000,107.76159955413125
18,NORTHWEST,1514764800000,75.76005474836808
3,CASCADE MOUNTAINS WEST,1514764800000,2347.873004694836
12,NORTH CENTRAL,1514764800000,-114.53544790175545
16,NORTHEASTERN,1514764800000,-174.760073426098
1,PUGET SOUND LOWLANDS,1514764800000,4719.915092762828
21,NORTHEAST,1514764800000,76.19694338311913
5,EAST SLOPE CASCADES,1514764800000,1977.254618429734
6,OKANOGAN BIG BEND,1514764800000,901.8707743047747
7,NORTHEASTERN,1514764800000,2036.2231614539307
11,WESTERN,1514764800000,1382.2733800865074
23,NORTHWEST,1514764800000,171.35922844792432
10,PANHANDLE,1514764800000,2109.238783649053
26,NORTHEAST,1514764800000,1815.7348500410847
4,WEST OLYMPIC COASTAL,1514764800000,6474.023318200578
400,UNKNOWN1,1514764800000,1548.4517045454545
9,NE OLYMPIC SAN JUAN,1514764800000,6708.871859296482
8,PUGET SOUND LOWLANDS,1516147200000,7094.1067961165045
30,WEST CENTRAL,1514764800000,80.56965344277246
15,CENTRAL MOUNTAINS,1514764800000,1588.177659534464
24,CENTRAL,1514764800000,505.898181473764
35,CENTRAL,1514764800000,153.7598032122703
37,EAST CENTRAL,1514764800000,52.88123907554865
19,PALOUSE BLUE MOUNTAINS,1514764800000,2808.1837929731773
14,CENTRAL BASIN,1514764800000,2747.6616306096907
38,WEST UPPER,1514764800000,1864.916161727443
13,NORTHERN,1514764800000,2761.2242775286495
39,SOUTHEASTERN,1514764800000,-130.99554724863944
43,SOUTH CENTRAL,1514764800000,351.8731654773125
41,SOUTHWEST,1514764800000,82.15622909139569
48,EAST CENTRAL,1514764800000,671.008185615897
28,NORTH CENTRAL CANYONS,1514764800000,2643.5512100259293
47,NORTHWEST,1514764800000,942.5902007948127
53,CENTRAL,1514764800000,652.5800175380905
46,EAST UPPER,1514764800000,1895.7732460557233
57,WEST CENTRAL,1514764800000,1053.9459174617261
55,NORTH CENTRAL,1514764800000,1351.2479470053652
59,SOUTHEAST,1514764800000,771.9596201246919
42,SOUTHWESTERN,1514764800000,942.2508079669298
34,NORTH CENTRAL PRAIRIES,1514764800000,2681.1838235294117
50,SOUTH CENTRAL,1514764800000,210.61440235140432
22,COASTAL AREA,1514764800000,5908.567401189227
25,WILLAMETTE VALLEY,1514764800000,5907.902104776223
64,NORTHEAST,1514764800000,1956.4172094617759
371,EAST UPPER,1514764800000,1309.0296610169491
32,NORTH CENTRAL,1514764800000,3005.0594657375145
36,NORTHEAST,1514764800000,2511.845944779983
68,NORTHWEST,1514764800000,683.1405268141517
70,NORTH CENTRAL,1514764800000,1269.323662241686
71,NORTHEAST,1514764800000,1298.3030838873956
65,NORTHWEST LOWER,1514764800000,1237.3471877584782
66,NORTHEAST LOWER,1514764800000,2583.5
27,SOUTHERN INTERIOR,1514764800000,2460.0860590118937
33,NORTHERN CASCADES,1514764800000,4517.072736879183
56,NORTHEASTERN VALLEYS,1514764800000,872.8248370577281
40,NORTHERN,1514764800000,3000.793856534091
373,EAST CENTRAL,1514764800000,915.62893081761
81,WEST CENTRAL,1514764800000,1029.711332858161
31,COASTAL,1514764800000,3387.1130938586325
44,SOUTH CENTRAL,1514764800000,2738.1840647393597
75,BIG HORN,1514764800000,261.6061812665908
77,POWDR,1514764800000,482.9641862698032
73,YELLOWSTONE DRAINAGE,1514764800000,783.1977240398293
54,ST. LAWRENCE VALLEY,1514764800000,1191.1065573770493
51,CHAMPLAIN VALLEY,1514764800000,2627.902862254025
45,NORTHEASTERN,1514764800000,2131.86574301128
49,WESTERN,1514764800000,1876.6944543828265
82,BELLE FOURCHE DRAINAGE,1514764800000,739.9468708388815
87,CENTRAL,1514764800000,1300.5099492587801
90,EAST CENTRAL,1514764800000,1173.4727191980712
91,SOUTHEAST,1514764800000,534.4594671741199
84,EAST CENTRAL,1514764800000,2020.1499236282457
63,SOUTHWESTERN VALLEYS,1514764800000,2485.6123812873725
74,EASTERN HIGHLANDS,1514764800000,1017.9713696747596
99,SOUTHWEST,1514764800000,431.972104193608
92,CENTRAL,1514764800000,1921.785004142502
93,BLACK HILLS,1514764800000,1847.9078685258964
62,NORTHERN PLATEAU,1514764800000,2452.752953261428
80,SNAKE DRAINAGE,1514764800000,769.0485065987497
105,SOUTH CENTRAL,1514764800000,112.68903202719628
100,SOUTHWEST,1514764800000,821.0566611387507
67,SOUTHEAST,1514764800000,1864.9887907233572
79,UPPER SNAKE RIVER PLAINS,1514764800000,1406.8154353896928
58,SOUTHERN,1514764800000,3064.6421313506817
72,GREAT LAKES,1514764800000,1205.0622613574378
106,CHEYENNE & NIOBRARA DRNG.,1514764800000,262.18994503718073
104,WEST CENTRAL LOWER,1514764800000,2385.8576615831516
101,CENTRAL LOWER,1514764800000,2103.9282982791588
98,EAST CENTRAL LOWER,1514764800000,1340.6319736842106
115,SOUTHEAST,1514764800000,831.4609113245477
61,HIGH PLATEAU,1514764800000,4049.5670581549534
69,SOUTHEASTERN,1514764800000,2879.648857319333
102,WIND RIVER,1514764800000,424.67684659090907
52,SOUTHWESTERN VALLEYS,1514764800000,6280.62067209776
118,SOUTH CENTRAL,1514764800000,789.0426669356466
120,SOUTHWEST,1514764800000,2213.5871319080275
119,SOUTH CENTRAL,1514764800000,2694.390332397004
78,HUDSON VALLEY,1514764800000,3352.56048595554
121,SOUTHEAST,1514764800000,2962.532893336172
97,CENTRAL PLAINS,1514764800000,2295.401325854156
130,NORTH CENTRAL,1514764800000,868.6834986474302
