id,region,time,NDVI
17,NORTH CENTRAL,1262304000000,901.1139924961377
2,E OLYMPIC CASCADE FOOTHLS,1262304000000,4584.978958785249
20,NORTH CENTRAL,1262304000000,-216.3879754772189
18,NORTHWEST,1262304000000,-295.8972941671931
3,CASCADE MOUNTAINS WEST,1262304000000,2729.2487675091947
12,NORTH CENTRAL,1262304000000,6.547218141409576
16,NORTHEASTERN,1262304000000,-281.1474187553823
1,PUGET SOUND LOWLANDS,1262304000000,4689.367200533868
21,NORTHEAST,1262304000000,-254.7237466712979
5,EAST SLOPE CASCADES,1262304000000,1279.9872993182319
6,OKANOGAN BIG BEND,1262304000000,1331.3367561085295
7,NORTHEASTERN,1262304000000,2980.265970293443
11,WESTERN,1262304000000,1999.8832150506025
23,NORTHWEST,1262304000000,-111.03266454612185
10,PANHANDLE,1262304000000,3359.4155034895316
26,NORTHEAST,1262304000000,1416.5984490550534
4,WEST OLYMPIC COASTAL,1262304000000,3522.9700432365657
400,UNKNOWN1,1262304000000,1644.8664772727273
9,NE OLYMPIC SAN JUAN,1262304000000,5767.895
8,PUGET SOUND LOWLANDS,1262304000000,5139.767955801105
30,WEST CENTRAL,1262304000000,-319.327747378021
15,CENTRAL MOUNTAINS,1262304000000,1702.0534727183845
24,CENTRAL,1262304000000,773.7104091684031
35,CENTRAL,1262304000000,-314.151787006222
37,EAST CENTRAL,1262304000000,-342.36337152845215
19,PALOUSE BLUE MOUNTAINS,1262304000000,2578.2434831885153
14,CENTRAL BASIN,1262304000000,1647.7809315215447
38,WEST UPPER,1262304000000,1970.5546436047152
13,NORTHERN,1262304000000,2613.5339748380666
39,SOUTHEASTERN,1262304000000,-84.80354001759015
43,SOUTH CENTRAL,1262304000000,-339.3258381580719
41,SOUTHWEST,1262304000000,-326.1343503278469
48,EAST CENTRAL,1262304000000,471.66704301682284
28,NORTH CENTRAL CANYONS,1262304000000,3441.481201382887
47,NORTHWEST,1262304000000,760.0200271909642
53,CENTRAL,1262304000000,-151.94842705250466
46,EAST UPPER,1262304000000,2184.677995971803
57,WEST CENTRAL,1262304000000,-305.861382294209
55,NORTH CENTRAL,1262304000000,1133.8469287200262
59,SOUTHEAST,1262304000000,-358.7083514571553
42,SOUTHWESTERN,1262304000000,956.5944381811349
34,NORTH CENTRAL PRAIRIES,1262304000000,3072.595294117647
50,SOUTH CENTRAL,1262304000000,376.93484650555195
22,COASTAL AREA,1262304000000,4600.449030994193
25,WILLAMETTE VALLEY,1262304000000,4392.602347635018
64,NORTHEAST,1262304000000,1421.0895611930066
371,EAST UPPER,1262304000000,1513.1271186440679
32,NORTH CENTRAL,1262304000000,2076.3488385598143
36,NORTHEAST,1262304000000,1727.6450819672132
68,NORTHWEST,1262304000000,-275.6771111302402
70,NORTH CENTRAL,1262304000000,-370.83885315450937
71,NORTHEAST,1262304000000,-341.9670391851747
65,NORTHWEST LOWER,1262304000000,810.2597187758478
66,NORTHEAST LOWER,1262304000000,1468.2607338017174
27,SOUTHERN INTERIOR,1262304000000,2464.328510978957
33,NORTHERN CASCADES,1262304000000,3664.092638252906
56,NORTHEASTERN VALLEYS,1262304000000,426.54713687150837
40,NORTHERN,1262304000000,1827.0726207386363
373,EAST CENTRAL,1262304000000,593.1792452830189
81,WEST CENTRAL,1262304000000,331.4876158232359
31,COASTAL,1262304000000,2340.4972183588316
44,SOUTH CENTRAL,1262304000000,1638.2220353079047
75,BIG HORN,1262304000000,338.46999431171787
77,POWDR,1262304000000,626.8855496879501
73,YELLOWSTONE DRAINAGE,1262304000000,810.1854907539118
54,ST. LAWRENCE VALLEY,1262304000000,910.765975242556
51,CHAMPLAIN VALLEY,1262304000000,2646.954382826476
45,NORTHEASTERN,1262304000000,1784.1883276115743
49,WESTERN,1262304000000,1172.8785599140247
82,BELLE FOURCHE DRAINAGE,1262304000000,522.6151797603196
87,CENTRAL,1262304000000,-309.8699631877425
90,EAST CENTRAL,1262304000000,-317.84614896586726
91,SOUTHEAST,1262304000000,-126.88677450047574
84,EAST CENTRAL,1262304000000,-44.68806691011898
63,SOUTHWESTERN VALLEYS,1262304000000,1772.8169187478015
74,EASTERN HIGHLANDS,1262304000000,408.3904740096176
99,SOUTHWEST,1262304000000,-385.45095141326436
92,CENTRAL,1262304000000,487.41911764705884
93,BLACK HILLS,1262304000000,2054.565737051793
62,NORTHERN PLATEAU,1262304000000,2242.351823317925
80,SNAKE DRAINAGE,1262304000000,752.9634174577449
105,SOUTH CENTRAL,1262304000000,-307.98720701377704
100,SOUTHWEST,1262304000000,89.72144831398563
67,SOUTHEAST,1262304000000,821.4700165654334
79,UPPER SNAKE RIVER PLAINS,1262304000000,7.6174155877126175
58,SOUTHERN,1262304000000,3043.5972073039743
72,GREAT LAKES,1262304000000,496.6822640921831
106,CHEYENNE & NIOBRARA DRNG.,1262304000000,871.3056094406725
104,WEST CENTRAL LOWER,1262304000000,906.2794117647059
101,CENTRAL LOWER,1262304000000,495.1330066921606
