id,region,time,NDVI
17,NORTH CENTRAL,1420070400000,1998.5279923490032
2,E OLYMPIC CASCADE FOOTHLS,1420070400000,7007.034323826049
20,NORTH CENTRAL,1420070400000,161.25170684129859
18,NORTHWEST,1420070400000,470.0982312065698
3,CASCADE MOUNTAINS WEST,1420070400000,5022.507748904195
12,NORTH CENTRAL,1420070400000,752.1347421554225
16,NORTHEASTERN,1420070400000,806.5336083034946
1,PUGET SOUND LOWLANDS,1420070400000,5912.287815477185
21,NORTHEAST,1420070400000,224.72102581915016
5,EAST SLOPE CASCADES,1420070400000,3222.6874140869854
6,OKANOGAN BIG BEND,1420070400000,1314.9658971668416
7,NORTHEASTERN,1420070400000,2391.2007003985027
11,WESTERN,1420070400000,1878.8927476588417
23,NORTHWEST,1420070400000,517.6705407389283
10,PANHANDLE,1420070400000,2410.6339730807576
26,NORTHEAST,1420070400000,2162.873562037798
4,WEST OLYMPIC COASTAL,1420070400000,7481.101174531218
400,UNKNOWN1,1420070400000,1641.2017045454545
9,NE OLYMPIC SAN JUAN,1420070400000,6761.78
8,PUGET SOUND LOWLANDS,1420070400000,7350.975034674064
30,WEST CENTRAL,1420070400000,1123.3080825353397
15,CENTRAL MOUNTAINS,1420070400000,1664.9460196292257
24,CENTRAL,1420070400000,1196.002983519606
35,CENTRAL,1420070400000,321.70134568079874
37,EAST CENTRAL,1420070400000,1265.0301029326083
19,PALOUSE BLUE MOUNTAINS,1420070400000,2485.8962032489612
14,CENTRAL BASIN,1420070400000,2684.087877704273
38,WEST UPPER,1420070400000,2071.7831331937864
13,NORTHERN,1420070400000,3190.685975894609
39,SOUTHEASTERN,1420070400000,1121.9167766051012
43,SOUTH CENTRAL,1420070400000,1096.5333243570756
41,SOUTHWEST,1420070400000,1245.969021811856
48,EAST CENTRAL,1420070400000,1462.7600203229085
28,NORTH CENTRAL CANYONS,1420070400000,2963.229688850475
47,NORTHWEST,1420070400000,1067.786707801715
53,CENTRAL,1420070400000,1190.0494354927107
