id,region,time,pr,tasmin,tasmax,huss,sfcWind,huss_min,huss_max
17,NORTH CENTRAL,2524608000000,4.546403662269254e-06,262.385411076113,272.8618352799158,0.0024265975157653852,2.905131348937167,0.00045034661889076233,0.004764324985444546
2,E OLYMPIC CASCADE FOOTHLS,2524608000000,0.00015046719357961346,279.08142045559003,284.2346770204929,0.00629852994679844,3.6276916006824904,0.003264566883444786,0.010135473683476448
20,NORTH CENTRAL,2524608000000,5.812254496995e-06,262.3775463724273,272.01658565185335,0.0023136344864601245,4.468928424191662,0.0005710635450668633,0.0043629067949950695
18,NORTHWEST,2524608000000,4.859203540566453e-06,264.24942695820164,273.0297623760347,0.0026049351591568987,4.337235483825817,0.0007535244803875685,0.004554080776870251
3,CASCADE MOUNTAINS WEST,2524608000000,0.0001482274216623738,275.13094371208143,280.2472187982097,0.005038285440699566,3.2974456882687013,0.002838355489075184,0.009300120174884796
12,NORTH CENTRAL,2524608000000,5.869222655593205e-06,268.6516307431171,278.03290175738556,0.0033696689828768807,5.283400260330923,0.000850279291626066,0.007073729299008846
16,NORTHEASTERN,2524608000000,3.2499835245957854e-06,265.9007885478073,275.51129908321855,0.0028544663038984823,4.531559240258248,0.0007905248203314841,0.0054876008071005344
1,PUGET SOUND LOWLANDS,2524608000000,0.0001165435273946457,281.5374465060967,285.9749265151371,0.007086364748424502,3.4514460653088994,0.004690885078161955,0.010167816653847694
21,NORTHEAST,2524608000000,4.158100650483078e-06,261.83496200140667,271.0911618005826,0.0021912152602131234,4.205330222814985,0.00048410650924779475,0.004393701441586018
5,EAST SLOPE CASCADES,2524608000000,7.45221446767079e-05,273.6163766905477,279.0029386532956,0.004522912414771908,3.317187341842275,0.0023828274570405483,0.008146707899868488
6,OKANOGAN BIG BEND,2524608000000,2.0235731255430342e-05,274.91839655892215,279.9858200199111,0.004838928962922099,3.3979674345546305,0.002605839166790247,0.00806151982396841
7,NORTHEASTERN,2524608000000,3.630703475049062e-05,273.5263801506742,277.7246912471459,0.004328372735747703,3.2089341877703714,0.0025965773966163397,0.007690874394029379
11,WESTERN,2524608000000,2.0629867218759527e-05,271.4755222298376,278.0924083328108,0.004018805417563757,3.672457675153216,0.0019972508307546377,0.007595531176775694
23,NORTHWEST,2524608000000,3.909130807516607e-06,261.7918661180476,271.85890937868237,0.0022725184908066113,3.492387863601033,0.00043637127964757383,0.004567746538668871
10,PANHANDLE,2524608000000,4.8590757854584834e-05,274.2085256233868,277.88709761849805,0.0044362028251280095,3.2183853238803923,0.0025712281931191683,0.007541965693235397
26,NORTHEAST,2524608000000,6.12067864759489e-06,263.4768865671036,272.9510358506012,0.002415128480905634,2.9395367340587724,0.000557334569748491,0.0047901994548738
4,WEST OLYMPIC COASTAL,2524608000000,0.00024094772615558706,280.7029486992904,285.6883675784702,0.006870226812529593,4.561810238847046,0.00458154734224081,0.009506786242127419
400,UNKNOWN1,2524608000000,8.47602444785845e-06,264.2409111409693,273.43192512758316,0.002136873522980465,4.505502735964164,0.000783399271313101,0.00382076483219862
9,NE OLYMPIC SAN JUAN,2524608000000,0.00018185831836096015,281.0233007861722,285.0689477612895,0.006787277426713357,3.6393731452765,0.005137505009770393,0.009005852043628693
8,PUGET SOUND LOWLANDS,2524608000000,0.00015650445623836462,281.01542885921424,285.12618214031215,0.006939400593492226,3.639585983103454,0.004624190274626017,0.009829403832554817
30,WEST CENTRAL,2524608000000,3.391674192085719e-06,265.3390745883938,274.0418077678696,0.002755863136270216,4.112229332432607,0.0008221501484513283,0.004714312497526407
15,CENTRAL MOUNTAINS,2524608000000,3.126430541278778e-05,270.98417852751425,277.7472385631316,0.0042179305235100824,3.129025827271364,0.001841538236476481,0.008724242448806763
24,CENTRAL,2524608000000,5.937679719078266e-06,269.51376540318205,278.9344170582408,0.0036946272984322115,4.997155677959579,0.0015701086958870292,0.007134656887501478
35,CENTRAL,2524608000000,3.829646238127214e-06,262.97511344382855,271.8647088412717,0.002337474552124523,4.3096965199725155,0.0005911567714065313,0.004285845439881086
37,EAST CENTRAL,2524608000000,3.5933571473254435e-06,262.6928516348653,271.66528741620795,0.0023048265057886478,4.008042880145222,0.0005234373384155333,0.004407486878335476
19,PALOUSE BLUE MOUNTAINS,2524608000000,3.0013521625253922e-05,276.85927008854776,281.86474022152436,0.005601896571718735,3.849066771155962,0.0033021774142980576,0.009560773149132729
14,CENTRAL BASIN,2524608000000,1.9213566610259512e-05,276.58826766475556,282.5683389068932,0.0054011693928891,3.817851323642883,0.003000586060807109,0.009490219876170158
38,WEST UPPER,2524608000000,9.076170367177255e-06,264.6835238090428,273.6115084147315,0.0022577011409077824,4.428397408069864,0.0007204469875432551,0.004237005952745676
13,NORTHERN,2524608000000,2.4307455323191812e-05,260.03757023563963,268.86459141619343,0.0016247551058061907,3.6857864053183773,0.0005262573249638081,0.0036930337082594633
39,SOUTHEASTERN,2524608000000,2.624348224885977e-06,267.260558864459,278.6888174599741,0.003249226926507512,4.718858141957165,0.0008186886552721262,0.006241140887141228
43,SOUTH CENTRAL,2524608000000,2.720109971194259e-06,264.7990104446124,274.02263375436814,0.0027171356990683083,4.172571112547401,0.000854414829518646,0.00489009590819478
41,SOUTHWEST,2524608000000,2.074438312865022e-06,266.5436250375938,276.07211918181645,0.0030485526144524845,3.985261022900658,0.0007791154785081744,0.005764917470514774
48,EAST CENTRAL,2524608000000,4.103175205058016e-06,264.93614191453975,274.5433612676515,0.002787017495864209,2.92556930110288,0.000553864287212491,0.004850759170949459
28,NORTH CENTRAL CANYONS,2524608000000,3.4418877548955e-05,275.9759503100292,280.7948798051012,0.005243675329333719,3.504232949405341,0.002908993512392044,0.009451793506741524
47,NORTHWEST,2524608000000,4.417618353674189e-06,265.2507759327357,274.56581999407325,0.002746472046756914,3.393614077577076,0.0006557093583978713,0.0047901994548738
53,CENTRAL,2524608000000,4.128280862490792e-06,265.1297271136016,274.0193151604996,0.0027134072568790833,3.1624692849613423,0.000538297463208437,0.004868045914918184
46,EAST UPPER,2524608000000,1.6877964435517167e-05,266.8186938395491,273.83654745315465,0.0023974936683724087,5.271807051012593,0.0009294391493313015,0.004205551464110613
57,WEST CENTRAL,2524608000000,3.4568308697174743e-06,264.2615040904983,272.94907126286466,0.0025251895284785645,3.5346980721404404,0.0005164914764463902,0.004610605072230101
55,NORTH CENTRAL,2524608000000,5.378061427326937e-06,264.2413206616955,273.94441319330446,0.002434447911496945,3.9293334741816786,0.0007204469875432551,0.0043860506266355515
59,SOUTHEAST,2524608000000,2.85401160453037e-06,263.6040801209048,272.2918319074003,0.0024390206617374652,4.100515342053171,0.0005832649185322225,0.004404820967465639
42,SOUTHWESTERN,2524608000000,1.1802247280476514e-05,268.7301329227281,278.1437289526741,0.0038665926134090795,3.350753913240951,0.0015724028926342726,0.007866156287491322
34,NORTH CENTRAL PRAIRIES,2524608000000,3.2846595188016586e-05,276.58832669035655,281.5011227556115,0.005459848049294647,3.4462794768146057,0.0030151912942528725,0.009451793506741524
50,SOUTH CENTRAL,2524608000000,6.607645054164687e-06,268.5896639420419,279.3299599068362,0.0035959979752228323,4.924520393540058,0.001336194691248238,0.00703589990735054
22,COASTAL AREA,2524608000000,0.00012009102094176975,279.9338224507899,286.672318704313,0.00674049205728821,4.767852649496006,0.004299565684050322,0.009998263791203499
25,WILLAMETTE VALLEY,2524608000000,0.00010139447367632852,278.7853666724189,285.56454580349464,0.006332644838748612,3.9917160115705967,0.003179439576342702,0.009255144745111465
64,NORTHEAST,2524608000000,7.240366745023655e-06,265.08940029744736,274.397431949952,0.0023885040138487976,4.5277147647985165,0.0007288111955858767,0.0042759631760418415
371,EAST UPPER,2524608000000,1.9442488581216047e-05,265.9038299232401,273.8945763153842,0.002422779478052611,3.6773094870283614,0.000973350543063134,0.004278689622879028
32,NORTH CENTRAL,2524608000000,3.757649209057481e-05,275.9989081712492,282.6419111287781,0.0053269148060531655,3.530381943959129,0.002654582029208541,0.009236807003617287
36,NORTHEAST,2524608000000,2.9458530861472848e-05,273.6466674481725,280.0586275689741,0.004858748836565335,3.397593108927288,0.0024185176007449627,0.009001154452562332
68,NORTHWEST,2524608000000,1.6790329409064898e-06,266.88014392197624,278.75053060972056,0.0033281256110816106,4.035252781729193,0.0008139748824760318,0.006829593330621719
70,NORTH CENTRAL,2524608000000,1.8219537388568399e-06,265.32551332699353,274.80850054872263,0.0028547336342498344,4.141403619152304,0.0008129981579259038,0.005352993030101061
71,NORTHEAST,2524608000000,2.3661945445680262e-06,264.42004684042826,272.74795695576194,0.002544264405422388,4.0135646798321085,0.0006531141698360443,0.004528939723968506
65,NORTHWEST LOWER,2524608000000,1.5506071250856693e-05,267.79801092616214,274.7154271403775,0.002696504001054582,5.3137950508744405,0.0010334321996197104,0.005019968841224909
66,NORTHEAST LOWER,2524608000000,1.626689193447508e-05,267.2411996954344,274.3945135517519,0.002659162535967331,4.124242094179198,0.001020039664581418,0.005280868615955114
27,SOUTHERN INTERIOR,2524608000000,3.2036873061289946e-05,262.54125451371135,271.7442364010365,0.0019622442117766836,4.249584329162776,0.0006543642375618219,0.004445552825927734
33,NORTHERN CASCADES,2524608000000,8.936195737117916e-05,274.30643613126875,281.7175892545369,0.005097722032287818,3.62672307863987,0.002654582029208541,0.008426724001765251
56,NORTHEASTERN VALLEYS,2524608000000,1.5327965917927593e-05,268.23707412311154,277.05380385750937,0.0038697557810430075,2.760799594979082,0.0019195870263502002,0.008391670882701874
40,NORTHERN,2524608000000,3.0779920947630844e-05,260.97696278203546,270.5887837814924,0.0018068695861600656,4.300680248948443,0.0005855189519934356,0.004200928844511509
373,EAST CENTRAL,2524608000000,1.0943641174379237e-05,267.3476338540354,275.05255323840726,0.0026026669588010078,5.50622030099233,0.001041435869410634,0.0041746417991817
81,WEST CENTRAL,2524608000000,4.210007484609484e-06,266.03093778536487,275.0254132426463,0.002845304469578117,3.649488632228408,0.0006654177559539676,0.004722632467746735
31,COASTAL,2524608000000,3.277341571104111e-05,264.9096862955449,273.5250868064051,0.002264547093949272,4.8546995575535785,0.0008126908796839416,0.004820689093321562
44,SOUTH CENTRAL,2524608000000,2.558812933831046e-05,272.2328644520542,280.8687587720903,0.004595939928567168,3.384041088763931,0.0020185650791972876,0.00868102628737688
75,BIG HORN,2524608000000,4.2650127389981446e-06,267.1856115317146,278.6047717313842,0.0035196173660422517,4.605351209783116,0.0010077792685478926,0.007284268736839294
77,POWDR,2524608000000,3.703829390673925e-06,267.34589961734423,279.3940721881089,0.003450831557427552,5.013980844089126,0.0010077792685478926,0.006760244723409414
