id,region,time,pr,tasmin,tasmax,huss,sfcWind,huss_min,huss_max
17,NORTH CENTRAL,2429913600000,6.168209867536822e-06,253.10355306220816,268.2974088602195,0.0013825484977875305,3.15312014203914,0.00020019212388433516,0.004449351690709591
2,E OLYMPIC CASCADE FOOTHLS,2429913600000,5.2821768062961906e-05,274.74888715043653,281.5653131572695,0.00501469738811198,2.7019205903618904,0.0012087083887308836,0.009448472410440445
20,NORTH CENTRAL,2429913600000,4.531957168416444e-06,252.70262510124127,269.35486666068505,0.001375091288840545,4.75654154175586,0.0001348740916000679,0.004555140621960163
18,NORTHWEST,2429913600000,4.427208424757194e-06,254.56756337980548,270.42760842073784,0.0015915638822066435,4.844959544011965,0.0001348740916000679,0.00505888182669878
3,CASCADE MOUNTAINS WEST,2429913600000,5.823256949625888e-05,270.3056818325669,277.3663728700776,0.003968196588194453,2.6286125362407384,0.0008995523094199598,0.009068325161933899
12,NORTH CENTRAL,2429913600000,8.453733140734482e-06,263.1829339399034,274.64428214313625,0.0025444733722588746,5.27487552120968,0.0002360548241995275,0.00667842011898756
16,NORTHEASTERN,2429913600000,4.926775249332264e-06,259.35960338193564,272.6713790202236,0.002023849873425315,5.1034289398246555,0.00017437385395169258,0.005787649191915989
1,PUGET SOUND LOWLANDS,2429913600000,4.056394895331945e-05,276.8769528044853,283.3072453080311,0.005538845670235533,2.6882698614438136,0.0018828290048986673,0.009448472410440445
21,NORTHEAST,2429913600000,3.1108270344509705e-06,252.19207119002837,267.88087905970553,0.0012642164612431516,4.420745118357281,0.00016607354336883873,0.004302477464079857
5,EAST SLOPE CASCADES,2429913600000,3.354876111417416e-05,268.55163127441165,276.1164226249391,0.0035597744532307263,2.694421127913321,0.0006911863456480205,0.007162775378674269
6,OKANOGAN BIG BEND,2429913600000,1.2973151083443634e-05,269.6094247130959,277.3169680734762,0.003768493367099089,2.7858053753652783,0.0007288654451258481,0.0073013994842767715
7,NORTHEASTERN,2429913600000,2.852670417407485e-05,268.02727690615296,274.8430964631854,0.0033338282426327802,2.654376201628847,0.0006736727082170546,0.007169775664806366
11,WESTERN,2429913600000,2.1623018009958385e-05,267.36824427750696,275.1374569174558,0.003302771000051601,3.4472596790377827,0.00047371964319609106,0.007592352572828531
23,NORTHWEST,2429913600000,3.7205512951576854e-06,252.49180070292357,268.0543026087375,0.0013231662909912825,3.735482091030305,0.00019170987070538104,0.004260907415300608
10,PANHANDLE,2429913600000,3.9289496131465496e-05,268.9105347261242,274.9745814428854,0.0034704011304172713,2.784227796488221,0.0006463080644607544,0.007167395204305649
26,NORTHEAST,2429913600000,9.318500893212266e-06,254.31459846000422,268.0953538544207,0.0013912514944169725,3.3144459902285837,0.00023906369460746646,0.004636990372091532
4,WEST OLYMPIC COASTAL,2429913600000,7.177255144495117e-05,276.98530586839405,283.3511386495431,0.0055139129570266785,3.256139509339697,0.002447202568873763,0.008412978611886501
400,UNKNOWN1,2429913600000,1.3007198023113375e-05,255.86920260943575,268.81307463052633,0.0013334771098804012,5.21499897642619,0.0003866527113132179,0.0035740104503929615
9,NE OLYMPIC SAN JUAN,2429913600000,5.9218048899963595e-05,276.5499821324502,282.6810144609021,0.0052817342582256385,2.837054269688745,0.0024549460504204035,0.00815349631011486
8,PUGET SOUND LOWLANDS,2429913600000,5.0649756230156304e-05,276.57437011582965,282.6855568212184,0.0054237978142873695,2.8000214843781825,0.002304535126313567,0.008901635184884071
30,WEST CENTRAL,2429913600000,2.3102329775124685e-06,256.8975098580738,272.5964048557581,0.0018427028533113672,4.830854825410496,0.00015402519784402102,0.005724980495870113
