id,region,time,pr,tasmin,tasmax,huss,sfcWind,huss_min,huss_max
17,NORTH CENTRAL,2303683200000,4.2962611652921005e-06,260.0842162805398,270.43407270816306,0.0017478650793495921,3.0956241816117895,0.0004339196893852204,0.004272821359336376
2,E OLYMPIC CASCADE FOOTHLS,2303683200000,2.6205811878923778e-05,271.98786510351954,280.44818961132927,0.004058229239584789,3.1741690268375344,0.0013095230096951127,0.006802392192184925
20,NORTH CENTRAL,2303683200000,2.288381495392898e-06,258.598144072289,270.0728660153042,0.0015158840126512333,4.995556504540224,0.0003749465977307409,0.003006588900461793
18,NORTHWEST,2303683200000,2.3706270363431238e-06,259.67492309707,270.49680709311747,0.0016631967147288985,5.113997037711671,0.0003693033941090107,0.0033891901839524508
3,CASCADE MOUNTAINS WEST,2303683200000,2.8689919707125263e-05,267.1937557533034,276.05872715736535,0.0031407518931859052,3.02060591230265,0.0010224302532151341,0.006252397317439318
12,NORTH CENTRAL,2303683200000,3.4359815042264895e-06,261.99717930008217,273.508840689666,0.0021839725518949123,5.203517182828644,0.0004232358478475362,0.005049881059676409
16,NORTHEASTERN,2303683200000,2.378018970618416e-06,260.9954870399978,271.6766524819351,0.001862717007132198,5.159606090996125,0.00039372729952447116,0.004078791476786137
1,PUGET SOUND LOWLANDS,2303683200000,1.9209661083473054e-05,274.2928944867442,282.1608273253616,0.004518187297186734,3.1651748393767773,0.001963113434612751,0.006842879578471184
21,NORTHEAST,2303683200000,1.959014663399299e-06,258.51159314819864,269.3951657146173,0.0014936050691813437,4.4768858281498085,0.00037778468686155975,0.003121261717751622
5,EAST SLOPE CASCADES,2303683200000,1.690313222935858e-05,265.18470555250616,274.6931185128106,0.002767914203071974,2.9902872162350556,0.0008154549286700785,0.005580552387982607
6,OKANOGAN BIG BEND,2303683200000,6.272053286409376e-06,266.29968687831,275.70565556031215,0.002943490198828369,2.795148682085835,0.0008951721829362214,0.005187380593270063
7,NORTHEASTERN,2303683200000,1.1000698191138493e-05,264.89074737932134,273.5758540450534,0.00262420415615268,2.474723920022446,0.0008245532517321408,0.005015276838093996
11,WESTERN,2303683200000,6.794251579158337e-06,262.2387682876723,273.72324247726795,0.0024985314515815326,2.7875644585731743,0.0004957453347742558,0.005743398796766996
23,NORTHWEST,2303683200000,2.598289339708821e-06,258.73199961973904,269.79159873039913,0.001583436496393534,3.7150396098425076,0.000378621305571869,0.0037568388506770134
10,PANHANDLE,2303683200000,1.2541443545568088e-05,265.50351772279885,273.7374790065968,0.002735858554999423,2.4343800908346944,0.00081149727338925,0.005330322775989771
26,NORTHEAST,2303683200000,7.324195782776242e-06,261.7584047684251,270.764879331917,0.0018403800898859532,3.1840787711443292,0.0006135351723060012,0.004723509773612022
4,WEST OLYMPIC COASTAL,2303683200000,3.3151105880902504e-05,275.11239041451904,282.56679668890075,0.004673861681639661,3.8655562408508795,0.0021863433066755533,0.0067228274419903755
400,UNKNOWN1,2303683200000,1.2451428323702527e-05,262.5085740682716,271.3517773887529,0.0017234771613038064,4.756401509733244,0.0007151405443437397,0.003432710887864232
9,NE OLYMPIC SAN JUAN,2303683200000,2.4984040460330724e-05,274.40560740809286,281.76569028054513,0.004379390052617377,3.3795187047893003,0.0022981343790888786,0.006164880003780127
8,PUGET SOUND LOWLANDS,2303683200000,2.2320860575108983e-05,274.343538311883,281.7253886425455,0.004484020509716699,3.336621263268527,0.002103114267811179,0.006802392192184925
30,WEST CENTRAL,2303683200000,9.9241978627375e-07,259.9390953496234,271.9428984371466,0.0017269096137850033,5.014530945332017,0.0003558770113158971,0.003498119069263339
15,CENTRAL MOUNTAINS,2303683200000,9.830370533668903e-06,262.2568719190725,273.8730215942582,0.002633194079977735,2.574290099758485,0.0005933110369369388,0.005737000610679388
24,CENTRAL,2303683200000,4.430648705561086e-06,261.7030313896719,274.2196332248967,0.002354784313301377,4.702198320706535,0.0004003639332950115,0.005221073515713215
35,CENTRAL,2303683200000,9.969773055209554e-07,257.84090256545807,270.816891696543,0.0015313015970350218,4.746038828007003,0.00035213099909015,0.0030588950030505657
37,EAST CENTRAL,2303683200000,1.6104662718438382e-06,257.9544461248925,270.43856685286795,0.001543011555771054,4.305426026600069,0.0003665792173705995,0.0031990378629416227
19,PALOUSE BLUE MOUNTAINS,2303683200000,1.0102497929930553e-05,267.93036148674656,277.7176668853178,0.0034679167128180647,3.059979119763538,0.0010825656354427338,0.006688315887004137
14,CENTRAL BASIN,2303683200000,5.9943070626151585e-06,267.75477522535874,278.27066795893546,0.003286735651003973,3.274557506408859,0.0011158694978803396,0.006167979910969734
38,WEST UPPER,2303683200000,1.290142252586734e-05,262.4466141425782,271.99977514916253,0.001874055123769558,4.696733219509873,0.0007173256599344313,0.0043104165233671665
13,NORTHERN,2303683200000,3.0433540490649356e-05,259.9605450711748,270.2495591684892,0.0017314742262119895,3.938818146610128,0.0005262750783003867,0.0037641243543475866
39,SOUTHEASTERN,2303683200000,2.3631194234487256e-06,261.4929821509975,273.99400471969454,0.002106622417945566,5.045088064214195,0.00039237568853423,0.00410062400624156
43,SOUTH CENTRAL,2303683200000,7.767063886598146e-07,259.6527290548937,272.17369659805934,0.0017259140157085992,4.858566064061973,0.00035471556475386024,0.0036101837176829576
41,SOUTHWEST,2303683200000,6.414738119273214e-07,260.74151028506816,273.3022087474599,0.0018838778178510713,4.931076098747589,0.00037587733822874725,0.003772882977500558
48,EAST CENTRAL,2303683200000,5.935261206974665e-06,261.446743051207,272.82936876026776,0.0019923755856838914,3.2901349070942767,0.000497901055496186,0.005658804904669523
28,NORTH CENTRAL CANYONS,2303683200000,1.1202089277494974e-05,266.9402247375892,276.8290569484813,0.0032979580673615904,2.705546436528033,0.0008691878756508231,0.006688315887004137
47,NORTHWEST,2303683200000,8.009956619314681e-06,262.5159332828235,273.06761380611425,0.0020695524537356715,3.8452285517695364,0.0005555673851631582,0.00542894471436739
53,CENTRAL,2303683200000,5.340842996721639e-06,260.2085843548176,272.7701057974145,0.0018384319702977599,3.56570589471819,0.0004629353934433311,0.005775917787104845
46,EAST UPPER,2303683200000,2.2288435764837786e-05,264.5496534558175,272.17906756580214,0.002088526368160614,5.426766524206303,0.0009153185528703034,0.004423107486218214
