id,region,time,pr,tasmin,tasmax,huss,sfcWind,huss_min,huss_max
17,NORTH CENTRAL,2208988800000,1.1730967648361559e-05,252.11587378533613,264.49251189221513,0.0012701800816082842,2.9374080734947903,0.00017099610704462975,0.004292990081012249
2,E OLYMPIC CASCADE FOOTHLS,2208988800000,0.00012283713434315866,275.69767255396897,282.2428572080874,0.005429153564413556,3.372620836056638,0.0018854254158213735,0.009578660130500793
20,NORTH CENTRAL,2208988800000,6.384010903320293e-06,252.55264720092424,263.79359104975117,0.0012240619853897009,4.279095168620894,0.00017133688379544765,0.003898746334016323
18,NORTHWEST,2208988800000,5.534780341012663e-06,254.0561901617284,265.2416206687403,0.0014496018902024543,4.487251210571693,0.00017133688379544765,0.004733531270176172
3,CASCADE MOUNTAINS WEST,2208988800000,0.00013584093619140974,271.1452316317279,277.89110472454047,0.004287519917530964,3.2117557555497562,0.0015295640332624316,0.009026717394590378
12,NORTH CENTRAL,2208988800000,8.795925012424169e-06,261.26580869141935,273.2118059300267,0.0025529851752003974,5.1630832099537605,0.00024322891840711236,0.00751895597204566
16,NORTHEASTERN,2208988800000,6.230051033262258e-06,258.11976798177653,269.50161331598923,0.0019804063135613397,5.058135492935321,0.0002012636832660064,0.006641916930675507
1,PUGET SOUND LOWLANDS,2208988800000,8.700485443310952e-05,277.4440985276837,283.5831689123453,0.005833813451497417,3.2627062472202506,0.002874394180253148,0.009578660130500793
21,NORTHEAST,2208988800000,6.029524488195702e-06,251.9086641363442,262.7334858992214,0.0011501498875158916,3.9898471764172085,0.00015573104610666633,0.004012051038444042
5,EAST SLOPE CASCADES,2208988800000,7.428845606417487e-05,269.7083199179082,276.6773734673253,0.0038902120111903066,3.281931041785153,0.0012766437139362097,0.008661824278533459
6,OKANOGAN BIG BEND,2208988800000,2.1066982674145687e-05,270.8969006531036,277.61951279373176,0.004089606708730688,3.2399462356500868,0.0014108703471720219,0.008627223782241344
7,NORTHEASTERN,2208988800000,4.033879265927953e-05,268.6201424527721,274.9975162071929,0.003524990128831705,3.05990197487307,0.0013937163166701794,0.008327063173055649
11,WESTERN,2208988800000,2.8546490412847753e-05,267.1765031797921,275.96292334453346,0.003619743192979913,3.481754369816562,0.0007059403578750789,0.008534813299775124
23,NORTHWEST,2208988800000,8.66887252771224e-06,251.91824517952185,263.76989946943655,0.0012120239448593897,3.4971971732845826,0.00016955846513155848,0.004145443439483643
10,PANHANDLE,2208988800000,5.816100941712901e-05,269.13295078025783,275.3743917819704,0.0036793184543129826,3.1965797317382485,0.0013077089097350836,0.007973641157150269
26,NORTHEAST,2208988800000,1.3158265018907529e-05,253.43471210309752,264.7953835943358,0.001320818065043332,3.0076615934098343,0.0001925861433846876,0.004483707714825869
4,WEST OLYMPIC COASTAL,2208988800000,0.00014826084997210888,277.56563472570804,283.83479244217006,0.005822649655614248,3.9526861203333157,0.003389596240594983,0.009526302106678486
400,UNKNOWN1,2208988800000,1.3706517888048285e-05,254.99036495366954,266.0302488968669,0.0012764305778009783,4.566928307581607,0.0003026892663910985,0.0034032552503049374
9,NE OLYMPIC SAN JUAN,2208988800000,0.00011360776454533687,276.94277615701,282.69036889845324,0.005479936666820469,3.38062700749405,0.0036077650729566813,0.008568174205720425
8,PUGET SOUND LOWLANDS,2208988800000,0.00010077154312598238,277.0744359713375,282.83077979167393,0.005666797080163215,3.374529661538206,0.0033509021159261465,0.00951426662504673
30,WEST CENTRAL,2208988800000,6.725612880813465e-06,255.79608559273214,267.55721676260896,0.0016902055309225444,4.624505126724024,0.0002248278760816902,0.005111403297632933
15,CENTRAL MOUNTAINS,2208988800000,4.707856386536225e-05,270.4581936768355,277.4994721008317,0.004336544956944723,3.369001344564303,0.0015689508290961385,0.008741622790694237
24,CENTRAL,2208988800000,1.0446389330467326e-05,265.15629735751395,276.3759167693917,0.003289295174885398,4.75817297971435,0.0006501130410470068,0.007617408875375986
35,CENTRAL,2208988800000,7.660058819640869e-06,253.3241688026204,264.99538103467614,0.001355481180719914,4.345847585632449,0.00023101807164493948,0.0038571469485759735
37,EAST CENTRAL,2208988800000,8.238766094086307e-06,253.09677380912404,264.549996690574,0.001308734392055737,4.033956415146521,0.0002255780709674582,0.003960348200052977
19,PALOUSE BLUE MOUNTAINS,2208988800000,3.802986759161701e-05,274.8447808389072,280.79714255543,0.005299406849850742,3.7422459965111106,0.0024257581681013107,0.009857257828116417
14,CENTRAL BASIN,2208988800000,2.1695919465560196e-05,274.3834601458527,281.18451096903584,0.005026467383740034,3.7917757925992293,0.0026627785991877317,0.009857257828116417
38,WEST UPPER,2208988800000,1.5248163530543308e-05,256.814922234167,267.36505058699777,0.0014680728391813168,4.361679768799971,0.00035100625245831907,0.0040122088976204395
13,NORTHERN,2208988800000,1.2418195590840855e-05,257.90745798006185,267.53214043495944,0.0013223928910673756,3.921467655659706,0.00026258875732310116,0.002943168394267559
39,SOUTHEASTERN,2208988800000,7.78398736392016e-06,262.70309593801113,275.42838951849166,0.002752494645780517,5.167713926920886,0.00024972445680759847,0.006641916930675507
