id,region,time,pr,tasmin,tasmax,huss,sfcWind,huss_min,huss_max
17,NORTH CENTRAL,1924992000000,7.837338314581375e-06,258.83831331717533,269.8495577037364,0.0018212908151837466,2.82716581802314,0.0003282077668700367,0.004285159055143595
2,E OLYMPIC CASCADE FOOTHLS,1924992000000,8.115642444474516e-05,273.575074234106,280.3688876229369,0.004647864269335395,3.4595204608290087,0.0018580491887405515,0.008263709023594856
20,NORTH CENTRAL,1924992000000,7.791612570787808e-06,256.4136397836514,268.4666960375709,0.0014477520740733968,4.6525374320008,0.0002025059366133064,0.0033204692881554365
18,NORTHWEST,1924992000000,5.190046238830877e-06,256.74651832924104,269.3631964974493,0.0015421570169712145,4.638632988244723,0.0002025059366133064,0.0036545246839523315
3,CASCADE MOUNTAINS WEST,1924992000000,8.172364260158898e-05,268.99199280976734,275.96566924504293,0.0036279247912910186,3.2144863238303625,0.0014374145539477468,0.007623415905982256
12,NORTH CENTRAL,1924992000000,5.49528127452096e-06,260.8975228961431,272.8558854607632,0.0022170890382590654,4.474485298791428,0.0003399688866920769,0.005571534391492605
16,NORTHEASTERN,1924992000000,2.5414359992542888e-06,258.82211352041804,271.3438405768994,0.0018086681617404646,4.54571230949414,0.0002344769745832309,0.004610649310052395
1,PUGET SOUND LOWLANDS,1924992000000,5.6099730853518776e-05,275.62386447594565,282.00058917469846,0.0050999325332256274,3.3733564700744068,0.0027371542528271675,0.008338477462530136
21,NORTHEAST,1924992000000,5.434981180117034e-06,257.0394199499258,267.37654376259303,0.0014518900868203644,4.270408059278964,0.0002524320734664798,0.0032263528555631638
5,EAST SLOPE CASCADES,1924992000000,4.4220048527974574e-05,267.3421112645766,274.71703255187765,0.0032411020479097778,3.203769968794817,0.001189286238513887,0.006796489004045725
6,OKANOGAN BIG BEND,1924992000000,1.4073590363693279e-05,268.50989116233535,276.11378390281686,0.003416686169171372,3.0785469768488802,0.0012949022930115461,0.00687506515532732
7,NORTHEASTERN,1924992000000,2.735825463165042e-05,266.7991406823777,274.0768031733094,0.003032174051271321,2.791544863763212,0.0011981992283836007,0.006207498721778393
11,WESTERN,1924992000000,1.8026185759078644e-05,264.7030763707537,274.01885118839715,0.0028598539405258606,3.030358010070778,0.0006091943942010403,0.006101802457123995
23,NORTHWEST,1924992000000,5.6305361404274975e-06,257.77454723229516,268.52620307264397,0.001608239436423108,3.438033974303227,0.0003039452712982893,0.0037064149510115385
10,PANHANDLE,1924992000000,4.055141847662281e-05,267.4853342665198,274.2067245292466,0.0031471094829948186,2.7922143285439547,0.0011083895806223154,0.0060808672569692135
26,NORTHEAST,1924992000000,1.127201144601337e-05,260.4863423936192,270.33909143230335,0.0019497015683994784,2.908667613823335,0.00040309608448296785,0.004800773691385984
4,WEST OLYMPIC COASTAL,1924992000000,0.00011767657600942987,275.89449977765184,282.44784722288153,0.005169581751850686,4.268185982596701,0.003131862496957183,0.008162334561347961
400,UNKNOWN1,1924992000000,1.5956956019848817e-05,262.64271506735804,271.2102374942621,0.0018712249137879636,4.421728802441452,0.0006108966772444546,0.0038517338689416647
9,NE OLYMPIC SAN JUAN,1924992000000,8.063108701147456e-05,275.3221892695273,281.3704876438264,0.004884884376341717,3.603673623454186,0.0032928702421486378,0.00746177090331912
8,PUGET SOUND LOWLANDS,1924992000000,7.126599912916551e-05,275.37035735642684,281.415562511949,0.005021008711569301,3.5731313627739505,0.003015433205291629,0.008263709023594856
30,WEST CENTRAL,1924992000000,2.962729059477409e-06,257.4469411872062,271.51045380080404,0.0017126491690314207,4.4967357408689805,0.00023266643984243274,0.003966078627854586
15,CENTRAL MOUNTAINS,1924992000000,3.25351443890552e-05,265.88898736453467,274.1419994800257,0.0031812849739923663,3.0632419807295643,0.0008041413384489715,0.0065541937947273254
24,CENTRAL,1924992000000,5.863162915884468e-06,262.84854972474955,274.2742771723868,0.0025798344794651573,4.267698945206539,0.000408872525440529,0.005617701914161444
